author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,in_reply_to_user_id,created_at,id,text
939814726158180352,0,1,0,0,1448640633816719361,1277204360662077440,2021-10-14T18:54:23.000Z,1448723880231809025,"@TrustSwap @ethereum @BinanceChain @avalancheavax @0xPolygon Unrelated to this, but the experience of the Flashlaunchpad IOEN was horrible. I win the lottery, receive the confirmation of my KYC and the message to send the funds  after the deadline has passed, moderators in the telegram don't answer the questions etc. A New Level"
1205512532498296832,0,1,1,0,1448678622643040261,223908972,2021-10-14T18:54:06.000Z,1448723809838698500,@barinov @ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain I think you may have failed the @ChrisBlec decentralization test 😅
947939381544914944,0,0,0,0,1448721875681652750,1362012533884870657,2021-10-14T18:53:21.000Z,1448723617542516738,"@YetiSwap @avalancheavax wait until you see what @AvaxApesNFT marketplace is doing..

few"
1205512532498296832,0,0,2,0,1448678622643040261,247973359,2021-10-14T18:52:34.000Z,1448723422402564099,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Why does this list look like my alt portfolio? 😏
1437620508036534272,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:52:18.000Z,1448723356195311634,@Colonylab @AvalaunchApp @avalancheavax Great project 👌 #DCI
1351813222974763008,0,0,1,0,1448721875681652750,1362012533884870657,2021-10-14T18:50:56.000Z,1448723010681286660,@YetiSwap @avalancheavax Happy to learn this…
27754125,2,0,7,0,1448722921883672576,,2021-10-14T18:50:35.000Z,1448722921883672576,"LFG @swing_xyz, really looking forward to a DEX/bridge that can work across ALL chains

Right now its so cumbersome to let's say transfer assets from @avalancheavax to #Ethereum to @0xPolygon, looking for the final solution to this huge problem https://t.co/NiDrvpE85t"
1430697966457835525,0,0,0,0,1448720871783342080,1430697966457835525,2021-10-14T18:50:29.000Z,1448722899444056069,@solana @avalancheavax hope they open eyes d5 structure. @helium for google to live it will have to auto cannibalize. and don't become a full screen puppet infested with mapping corruption. the last moral reserve of the good elite.
1362012533884870657,9,3,33,0,1448721875681652750,,2021-10-14T18:46:25.000Z,1448721875681652750,"Do you know on @avalancheavax ecosystem currently only @YetiSwap is giving #Royalties to NFT creator or collection owners 🤩

#NFT #Avalanche #Avax #DeFi"
1362012533884870657,0,0,8,0,1448657768076824576,1475487853,2021-10-14T18:44:46.000Z,1448721460701302793,"@shelby_estate @el33th4xor @avalancheavax And currently on Avalanche network only YetiSwap NFT marketplace giving royalties to NFT creator or collection owner ♥️
#NFT #Royalties"
1516998644,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:42:16.000Z,1448720832168136706,@Colonylab @AvalaunchApp @avalancheavax #DCI good work
948055060361154561,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:42:02.000Z,1448720769559760898,@Colonylab @AvalaunchApp @avalancheavax #DCI great project
1376300372889907202,7,1,13,2,1448720083707219973,,2021-10-14T18:39:18.000Z,1448720083707219973,"Keep your eyes on @Colonylab 
Keep your eyes on @AvalaunchApp 
Keep your eyes on @avalancheavax 

With over $10 B in TVL on #AVAX 's network, this ecosystem is building, growing and thriving!

#BUIDL #BUIDLCrypto #Crypto #cryptocurrecy https://t.co/Wcx4fTT1mh"
1148424431590617088,0,1,4,0,1448715386615058434,61417559,2021-10-14T18:38:31.000Z,1448719885379547142,@ErikVoorhees Um…. You seemed to have left out the best of them all @avalancheavax $Avax
1475487853,1,1,10,0,1448657768076824576,399412477,2021-10-14T18:37:57.000Z,1448719743993753601,@el33th4xor Hi @el33th4xor 🙋🏻‍♂️ i recommend to have a look @YetiSwap ? My favourite project in the  @avalancheavax ecosystem. I think so far the best nftmarketplace on @avalancheavax
1432335536455237632,0,0,1,0,1448443899169492999,1432335536455237632,2021-10-14T18:35:20.000Z,1448719086309953575,@cryptofishx @avalancheavax something to keep in mind… might be losing potential users to SOL because there’s no great wallet option
945486260046614528,0,0,1,0,1448634685320482826,1420528252494532609,2021-10-14T18:35:19.000Z,1448719079167102976,"@Colonylab @AvalaunchApp @avalancheavax Bullish on everything decentralised. 

A decentralised VC supporting projects that are incubated by the community????

Absolutely."
910140060779065344,0,1,1,0,1448678622643040261,247973359,2021-10-14T18:33:41.000Z,1448718668913860611,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain How else would you define a DAO?
1218847911896895488,0,0,1,0,1448706695258157061,890720926215667712,2021-10-14T18:31:30.000Z,1448718119770394632,@VskiHnoucha @avalancheavax On it 🙏
890720926215667712,0,0,0,0,1448706695258157061,928290948257320960,2021-10-14T18:31:18.000Z,1448718069774356481,@GermanCryptoInv @StakeDAOHQ @avalancheavax Yeah I know don't worry just for beginner might be tricky
4741682959,0,0,1,0,1448274873382543367,1371170351128924165,2021-10-14T18:30:30.000Z,1448717868313432074,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Congrats, get success son💪

@ConchaArgie @adi3z85_ 

#giveaway #Avalanche #AvalancheRush #AVAX"
943875554612150273,2,0,19,0,1448717058120814592,,2021-10-14T18:27:17.000Z,1448717058120814592,"This is one of MANY articles about the @digitalpoundfdn ! If you do not know about @electroneum now, it is going to be hard not to. WAY undervalued and so much room to grow! #ETN @quant_network @Ripple @avalancheavax https://t.co/GYpPDBSNiw"
412359316,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:26:24.000Z,1448716839236874243,@Colonylab @AvalaunchApp @avalancheavax Well done! Great combo.
1434789432541028354,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:25:51.000Z,1448716699029626887,@Colonylab @AvalaunchApp @avalancheavax #DCI @dci_crypto power 💥
1358143361140609025,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:25:33.000Z,1448716624299708416,@Colonylab @AvalaunchApp @avalancheavax I can't wait for this exciting project. 😍😍 #DCI
2303600033,0,0,1,0,1447607825614577666,1055894724245155841,2021-10-14T18:24:26.000Z,1448716341599408128,@avalancheavax @Jasonmpeterson how about shared ownership for NFTs out of the normal persons reach? @ZUZProtocol #zuz #nft $zuz https://t.co/Pu9iuXJdMh
247973359,0,0,1,0,1448678622643040261,247973359,2021-10-14T18:24:07.000Z,1448716261614047232,"@barinov @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain the topic is the title.. ""Proof of Decentralization"""
247973359,0,1,2,0,1448678622643040261,223908972,2021-10-14T18:23:41.000Z,1448716154650890241,@barinov @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Yes sir I will DM
1440012703033090053,0,0,0,0,1448664912461393935,2260491445,2021-10-14T18:23:29.000Z,1448716102796709892,"@CoinMarketCap @avalancheavax Provide and receive crypto loans against NFTs, crypto assets, and hard goods. #DFY @Defiforyou https://t.co/i0uPq0EsOY https://t.co/JZoUGqleUV"
247973359,0,1,3,0,1448678622643040261,910140060779065344,2021-10-14T18:22:06.000Z,1448715753557999616,@Cryptovuk @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain riiiiight.. nobody is in charge... of course.
247973359,0,0,2,0,1448678622643040261,1395802644388581376,2021-10-14T18:21:05.000Z,1448715498817040386,@citadao_io @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain are you familiar with what i do?
890720926215667712,0,1,0,0,1448706695258157061,890720926215667712,2021-10-14T18:20:04.000Z,1448715243320975366,@StakeDAOHQ @avalancheavax *button
890720926215667712,0,3,2,0,1448706695258157061,1218847911896895488,2021-10-14T18:19:47.000Z,1448715170713321475,@StakeDAOHQ @avalancheavax The token to get 3crv token doesn't work
247973359,0,0,1,0,1448678622643040261,1926718783,2021-10-14T18:19:35.000Z,1448715122474639365,@xnatasxswe @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain @NourHaridy @InverseFinance I'd do it
247973359,0,1,2,0,1448678622643040261,1128748581983268866,2021-10-14T18:19:13.000Z,1448715029403013120,@McLovin_me_XRP @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain then who is this @ohmzeus cat
1409222512999796742,1,0,1,0,1448664872976195592,902926941413453824,2021-10-14T18:16:03.000Z,1448714233601003523,@cz_binance Time for AVAX 🚀🌋🌋 @avalancheavax
908426297701003264,0,0,0,0,1447946298284552195,1380694095287422982,2021-10-14T18:15:46.000Z,1448714163069624324,@AvaxCoins @avalancheavax @Avalanche_Space @Avax_News @avaxholic @AvalancheNft Will you verify the X-Chain AVAXCoins on NFTrade when we’re able to swap NFTs from chain to chain?
1445169688334512128,0,0,1,0,1448610660468801539,27754125,2021-10-14T18:15:25.000Z,1448714071990312962,"@rogerclu @traderjoe_xyz @BenqiFinance @AaveAave @CurveFinance @avalancheavax IMO for people without alot of funds (like me), @yieldyak_ + @traderjoe_xyz makes the most sense. Can't wait to calculate my APY at the end of october taking into account future avax and myak rewards"
906252549443002370,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T18:14:52.000Z,1448713933104287749,@Colonylab @AvalaunchApp @avalancheavax Powerful with #DCI
1388599545836224518,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T18:14:38.000Z,1448713877005520902,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Very excellent opportunity and great project let's go! 

@Leoo7895 @Yohana20202 
@felixadolfo36 @laurapss8 @vanessa15256156 

TG. @RikuDark 

#giveaway  #Avalanche #AvalancheRush
#AVAX"
954142098688741376,0,0,0,0,1448634685320482826,119334954,2021-10-14T18:12:28.000Z,1448713331355930626,"@MKemalYavuz @Colonylab @AvalaunchApp @avalancheavax Hi, as stated in this article (https://t.co/a9HjoLP7Gj)  seed round was recently completed. Private Sale will be announced soon. I recommend you to follow the Telegram group."
1376537861294485507,0,0,0,0,1446522592685293572,1392040970431074309,2021-10-14T18:10:30.000Z,1448712834657898516,"@avaxholic @plateau_finance @avalancheavax This project looks amazing. I am interested, and I will support this project until it is successful 

@Nur0459A 

@Shahajan123

@Shurov747

#Avaxholic #Avalanche #Airdrop #AVAX $AVAX $PLT"
1379072948988829702,0,0,0,0,1440614446095732748,1447602072124198915,2021-10-14T18:08:45.000Z,1448712395531030528,"@Sparkycrypto11 @OperonOrigins @avalancheavax 🔥🔥🔥Genesis Dragon Eggs Rush!

1st round ~ Countdown!
1 Day Left⏰

👉https://t.co/wzfIMgjWwS
#DMS #PLAYTOEARN #NFT"
1435233187756658698,0,0,7,0,1448711946656702465,,2021-10-14T18:06:58.000Z,1448711946656702465,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO?"
1378280208776716289,0,0,1,0,1448634685320482826,1420528252494532609,2021-10-14T18:06:51.000Z,1448711917166600196,@Colonylab @AvalaunchApp @avalancheavax Thanks for notify #DCI
1411205575577325569,0,1,1,1,1448711263975051271,,2021-10-14T18:04:15.000Z,1448711263975051271,"To me the chart of #AVAX is looking very powerful to the upside 🚀
LECIMY!
@avalancheavax 💎 https://t.co/tYampMXH6r"
908426297701003264,0,0,0,0,1447946298284552195,1380694095287422982,2021-10-14T18:03:49.000Z,1448711154688303106,"@AvaxCoins @avalancheavax @Avalanche_Space @Avax_News @avaxholic @AvalancheNft Slick, I have 8. Node is my favourite!!"
1414269158200647689,0,0,0,0,1398232736540811269,1055894724245155841,2021-10-14T18:02:59.000Z,1448710942615752712,@avalancheavax Lets go and boom....
1435421267645984771,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T18:00:52.000Z,1448710412854120451,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Thanks for this amazing opportunity  
@Chandra35633620
@Dineshk57991676"
1357259873801625601,0,0,2,0,1448710155940605952,,2021-10-14T17:59:51.000Z,1448710155940605952,Wonderful idea Mauro!! @avalancheavax @el33th4xor https://t.co/7bF9r6yTmp
1360282158334570498,0,0,0,0,1446522592685293572,1392040970431074309,2021-10-14T17:53:06.000Z,1448708456593051651,"@avaxholic @plateau_finance @avalancheavax @avaxholic @wavesducks @polygonbulls lets grab it fast guys

#Avalanche #airdrop #avax $avax #plt"
501275544,0,2,3,0,1448377511847542785,399412477,2021-10-14T17:51:57.000Z,1448708169178435585,"@el33th4xor @avapepes @avalancheavax @avalabsofficial I don’t know. I’ve thought of it since I’ve personally known people who have been hacked and it’s something that feels disheartening, and knowing that there is a fund that could help you and maybe adding a community of people who went through the same thing might be of great help"
1402361338953863178,1,0,2,0,1435992508316717077,1402361338953863178,2021-10-14T17:51:05.000Z,1448707949552181257,"🚨News : 🔺X 🐘

@StakeDAOHQ X @avalancheavax 

@StakeDAOHQ_FR 
#Avalanche #AVAX https://t.co/npUpl6h1mx"
292003472,0,0,0,0,1448601453149315074,1392040970431074309,2021-10-14T17:50:16.000Z,1448707744056360962,@avaxholic @traderjoe_xyz @elk_finance @CanaryDex @Baguette_avax @pangolindex @LydiaFinance @complusnetwork @YetiSwap @partyswapdex @OfficialZeroDEX @avalancheavax Good to see my favorite Dex's $PARTY and $PNG
572071283,1,0,2,0,1448634685320482826,1420528252494532609,2021-10-14T17:49:46.000Z,1448707617942032384,@Colonylab @AvalaunchApp @avalancheavax #DCI EFFECT 🥷
1444902584985083908,0,0,1,0,1448607898398044162,1214050967986946051,2021-10-14T17:47:17.000Z,1448706993628147713,@CurveFinance @avalancheavax The people's vote!
1443216725374349314,1,0,1,0,1448706979686400003,,2021-10-14T17:47:14.000Z,1448706979686400003,"🙋‍♂️Say hello to our newest #Avalanche Vault! Curve AAVE Vault (DAI-USDC-USDT), slowly building up its APY.

#NukeVaults @avalancheavax #DeFi #YieldFarming https://t.co/uhr0AKpS4K"
223908972,1,2,13,0,1448678622643040261,247973359,2021-10-14T17:46:29.000Z,1448706793174179847,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain I can represent xDai team. What’s the topic? Please DM.
1409222512999796742,1,0,1,0,1448680007845519369,2260491445,2021-10-14T17:46:14.000Z,1448706730909736963,@CoinMarketCap going to @avalancheavax  🚀🚀🌍🌛⭐☀️🔥🌡🕒
1218847911896895488,52,8,225,4,1448706695258157061,,2021-10-14T17:46:06.000Z,1448706695258157061,"It's time 🐘 met our friend 🔺

She's fast as lightning, and cheap as hell

Passive Aave USD Strategy on @avalancheavax is LIVE at 21.20% APY 🚀🚀🚀

Check it out here ⬇️

https://t.co/0NeWZbU1aR https://t.co/wfxyZ5MyRQ"
945940070,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:45:47.000Z,1448706616006696966,@Colonylab @AvalaunchApp @avalancheavax #DCI cool
1246738171368361984,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:45:37.000Z,1448706575414140930,@Colonylab @AvalaunchApp @avalancheavax Great partnership! #DCI
260832712,0,0,0,0,1448678622643040261,247973359,2021-10-14T17:45:16.000Z,1448706486310428685,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain have you done @Stacks yet?
399412477,0,1,13,0,1448377511847542785,501275544,2021-10-14T17:43:52.000Z,1448706134538440709,@MauroG_Crypto @avapepes @avalancheavax @avalabsofficial That's an interesting idea. Has any other chain done this?
1396998687772102659,0,0,0,0,1448274873382543367,1371170351128924165,2021-10-14T17:42:08.000Z,1448705697475141634,@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic Super @sekercialiriza @kriptocudur
1205954399752904707,1,0,2,0,1448705623428902919,,2021-10-14T17:41:50.000Z,1448705623428902919,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO? https://t.co/gpUcs5mx05"
1387421795339341825,0,0,0,0,1448704899500363779,1387421795339341825,2021-10-14T17:41:04.000Z,1448705427554897921,The contracts can be coded into anything and that the smart contracts are used to make protocols for decentralized financed. To be in defi you have to be using the protocol or own a defi token. @avalancheavax isn’t defi. Just a block chain. Is he gmi?
1395018230440333313,0,0,0,0,1448574309438529537,1392100864890912774,2021-10-14T17:38:50.000Z,1448704867221049351,"@CanaryDex @avalancheavax @relay_chain @MovrNews What do you guys expect from #Argano? Staking rewards &amp; Liquidity mining has always been a profitable niche, the team have come up with blockchain integration, we'll see @argano_io"
1128748581983268866,0,1,1,0,1448678622643040261,247973359,2021-10-14T17:38:19.000Z,1448704734819328004,"@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Olympus doesn’t have any team members. 
We are DAO."
128879131,0,0,0,0,1447653501299986436,1435331609025290245,2021-10-14T17:36:49.000Z,1448704359252959255,@TinyBonesClub @EnterxTD @avalancheavax @GetKalao @avalabsofficial I just found this cool project from @roguecircuits and it's one of the best projects i'm seeing right now. Check it out here: https://t.co/UvnlvUZYQ2
1671166392,0,0,0,0,1447946298284552195,1380694095287422982,2021-10-14T17:35:29.000Z,1448704023830355970,@AvaxCoins @avalancheavax @Avalanche_Space @Avax_News @avaxholic @AvalancheNft Good job #AvaxCoins
1395193341738840066,5,0,24,0,1448703963801395215,,2021-10-14T17:35:15.000Z,1448703963801395215,".@auroraisnear is the next big #EVM chain. Show the world what a truly scalable #EVM looks and feels like. Next up partners partners partners!

#evm #crypto #EVM #Ethereum @BinanceChain $BSC @0xPolygon $MATIC @avalancheavax $AVAX @graphprotocol @SushiSwap @1inch https://t.co/XrhtZe6tSz https://t.co/lfEKZg7cX2"
1394842065679405057,0,0,1,0,1448274873382543367,1371170351128924165,2021-10-14T17:34:40.000Z,1448703817210544135,"@LydiaFinance @MaximusFarm @Avalanche_Space @avalancheavax @TodayAvalanche @avalanche_tr @avalanche_fr @avaxholic #Giveaway 💸  Thanks so much 👑Maximus🎉

✅ Following
🔁 Retweet
📝 Tag @lix37167026
@Angcrip2
👏👏 3 winners $200 $LYD 
#giveaway #Avalanche #AvalancheRush #AVAX"
1434758099387232262,0,0,1,0,1448633854282113025,1333069498648322051,2021-10-14T17:34:34.000Z,1448703790987763715,@avax_dude @avalancheavax next batch going out tomorrow!
1446926384086016002,0,0,0,0,1448016956376895490,985144971182428160,2021-10-14T17:34:22.000Z,1448703741520142347,"@bekircagricelik @CoolAvacats @avalancheavax Cool story bro, tell again"
958629309224284162,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:33:56.000Z,1448703631855849472,@Colonylab @AvalaunchApp @avalancheavax Good news! #DCI
1394661935828938762,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:33:49.000Z,1448703602135011328,@Colonylab @AvalaunchApp @avalancheavax may the force be with you #DCI
1395802644388581376,0,2,3,0,1448678622643040261,247973359,2021-10-14T17:33:46.000Z,1448703592731320340,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain Would you be interested to speak with us? @citadao_io is bringing real world assets on-chain to help create more sustainable yield for the DeFi community
1434758099387232262,0,1,1,0,1448660003691241491,1313531632142487557,2021-10-14T17:33:31.000Z,1448703530706120707,"@Leandro84D @avalancheavax hi! go to #delegators-airdrop on discord, it should give you all the pointers"
1434431012751163394,8,0,36,0,1448703442969669635,,2021-10-14T17:33:11.000Z,1448703442969669635,"$HAPI protocol
Cybersecurity 
max supply 1mil
431 circ. Supply
big burns up coming
30mil mc
Real use case
https://t.co/F4DcHK4grf 
@i_am_hapi_one @solana @NEARProtocol @bocachica_io @avalancheavax @XinFin_Official @ReefDeFi @kucoin @Allbridge_io https://t.co/vVNB5TcbI5 https://t.co/OMrAmkgDsR"
1376061554597142533,0,0,0,0,1442789645717172233,1300680102196379648,2021-10-14T17:31:58.000Z,1448703138601443350,"@seascapenetwork Really awesome
@avalancheavax 
@CryptoDiffer 
@cycloneprotocol"
1000579380723171329,0,0,1,0,1448695103116173318,2260491445,2021-10-14T17:31:02.000Z,1448702904592834574,@CoinMarketCap @avalancheavax does have all the quality. Tvl has surpassed 10b mark
1420602275907743746,0,0,0,0,1448661132466540556,912539725071777792,2021-10-14T17:30:08.000Z,1448702679170142211,"@gate_io @avalancheavax @TrustSwap @MiniFootballBsc We are bringing together the football and crypto community.
⚽️BETA TESTING on FANTASY FOOTBALL started
⚽️top 6 exchange confirmed
⚽️64K+ Holders
⚽️ NFTS Coming Soon 
https://t.co/n952nshzLh
https://t.co/TNE92BX7G8"
1437811666159214597,0,0,0,0,1448532291148402688,974473136983891968,2021-10-14T17:29:42.000Z,1448702566397714435,"@coin98_wallet @avalancheavax @traderjoe_xyz @CanaryDex @coin98_exchange @BenqiFinance @snowballdefi @AvalaunchApp @sporeproject @KnitFinance @yieldyak_ @dypfinance The integration with @coin98_wallet by @dypfinance will help the crypto investors in numerous ways..
For Farming,Staking....
#YieldFarming"
1480134031,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:29:06.000Z,1448702416417853441,@Colonylab @AvalaunchApp @avalancheavax avalaunch is launching another ecosystem pioneer. this is worth watching. #DCI
1354322886752759808,0,0,0,0,1447558514768027654,1380694095287422982,2021-10-14T17:28:33.000Z,1448702279574429711,"@AvaxCoins @AvaxGiveaways @avalancheavax @Avax_News @el33th4xor @FaridRached @avaxholic Looking for something
@ashwsbreal @RookieCrypto3 @ReySantoscrypto"
1393583775137812484,0,0,0,0,1448262692335149059,1431926261841113100,2021-10-14T17:28:32.000Z,1448702276466618372,"@AvaxGoatz @Baguette_avax @NFTradeOfficial @YetiSwap @AVAXDaily @avalancheavax @avaxtr Why @AvaxGoatz  is diferent @Baguette_avax ? 

This project will be a really incentive for the next generations of farmers. The next level for this industry.

About @AvaxGoatz if he has a barrier he will break it.. Lets go to the moon. 😁This guy is amazing"
1445228952713265154,0,0,0,0,1446522592685293572,1392040970431074309,2021-10-14T17:25:18.000Z,1448701462331092993,"@avaxholic @plateau_finance @avalancheavax This project looks amazing. I am interested, and I will support this project until it is successful 

@Nur0459A 

@Shahajan123

@Shurov747

#Avaxholic #Avalanche #Airdrop #AVAX $AVAX $PLT"
2921696638,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:21:10.000Z,1448700420344487938,"@Colonylab @AvalaunchApp @avalancheavax İt is a best project , grow with the biggest community #DlC"
1391953247741566979,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:20:12.000Z,1448700175418019849,@Colonylab @AvalaunchApp @avalancheavax Great partnership! #DCI
63918003,1,0,2,0,1448700139594391578,,2021-10-14T17:20:03.000Z,1448700139594391578,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO? https://t.co/MsZq2ZGCP8"
1426929516321013761,0,0,0,0,1447170336315691016,1282956858664185856,2021-10-14T17:20:00.000Z,1448700127091171328,"@Coin98Analytics @avalancheavax @el33th4xor @traderjoe_xyz @AvalaunchApp @pangolindex @LydiaFinance @penguin_defi @sherpa_cash @coin98_wallet @BenqiFinance @gondola_finance $DYP is ma secret gem 💎 . Grab it now ,low investment with higher returns . They are providing high APR and APY rates, and also NFT Platform
#Defy  The first and only yield farming protocol to reward"
1412457996647501830,0,0,0,0,1448661132466540556,912539725071777792,2021-10-14T17:17:52.000Z,1448699589721137186,"@gate_io @avalancheavax @TrustSwap we will develop and send a small satellite into orbit. The satellite will be called AETHER and it will be used by other crypto projects that have their own blockchain, to run nodes  @Aether_Crypto Price $0,0025🚨🚨Supply 700M very limited &amp; there is a real rocket project Real!!! https://t.co/wS6SSUJ4kv"
1426929516321013761,0,0,0,0,1446838888664866826,1308507112218284032,2021-10-14T17:16:27.000Z,1448699232513261569,"@dypfinance @avalancheavax @KyberNetwork Go for $DYP its potential is huge and performs smart contracts audits for different blockcain networks . Its audit is cheap, easy and fast

Its one of those #alts testing patience and will give a pump"
1371200286115688450,1,0,1,0,1448699099117723655,,2021-10-14T17:15:55.000Z,1448699099117723655,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO? https://t.co/frLJh1rhNu"
733965084,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:15:42.000Z,1448699043601915912,@Colonylab @AvalaunchApp @avalancheavax Congratulations #DCI
1393569515452043275,0,0,0,0,1446522592685293572,1392040970431074309,2021-10-14T17:15:22.000Z,1448698961464737792,"@avaxholic @plateau_finance @avalancheavax That event makes everybody to be attracted. I feels cool and exciting. Thanks for giving a chance to join in that event.

@ZELL24120335
 
@SiThu38320015
 
@abdulwahid77799

#Avaxholic #PlateauFinance #AVAX"
89921429,0,0,0,0,1398232736540811269,1055894724245155841,2021-10-14T17:15:06.000Z,1448698894867648518,@avalancheavax What a wonderful project...  #meland.ai #airdrop_with_meland.ai #Meland #airdrop
1313531632142487557,0,1,0,0,1448660003691241491,1434758099387232262,2021-10-14T17:14:29.000Z,1448698737451098112,@ministryofbulls @avalancheavax Hi. I'm a delegator. I joined the discord but I can't find what I need to do. Any help would be appreciated. Thanks!
571652614,0,0,2,0,1448634685320482826,1420528252494532609,2021-10-14T17:14:22.000Z,1448698709454241799,@Colonylab @AvalaunchApp @avalancheavax Really good preject and grow with the biggest community #DCI
116435976,0,0,1,0,1448678622643040261,247973359,2021-10-14T17:13:57.000Z,1448698604181463040,@ChrisBlec @OlympusDAO @SecretNetwork @avalancheavax @optimismPBR @arbitrum @FantomFDN @xdaichain What about @osmosiszone - AMM Lab build on Cosmos SDK and for me best DeFi experience
1440169321829855238,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:13:55.000Z,1448698597818699776,@Colonylab @AvalaunchApp @avalancheavax Keep going forward #DCI
1496666539,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:13:17.000Z,1448698437118140419,@Colonylab @AvalaunchApp @avalancheavax İ am waiting Colony #DCI
1280127124746252288,1,0,10,0,1448601453149315074,1392040970431074309,2021-10-14T17:12:40.000Z,1448698280041451521,@avaxholic @traderjoe_xyz @elk_finance @CanaryDex @Baguette_avax @pangolindex @LydiaFinance @complusnetwork @YetiSwap @partyswapdex @OfficialZeroDEX @avalancheavax $PARTY and $YTS are looking good 😎 https://t.co/FbZ4LDlqge
2558233838,0,1,8,0,1447607825614577666,1055894724245155841,2021-10-14T17:11:30.000Z,1448697987715244042,"@avalancheavax @Jasonmpeterson What an amazing project! By the ways, is there any chance Avalanche gonna have collaboration with @fluxprotocol ? Could you guys check it out? I think this will be great opportunities to improve the chain!"
1301829562041589760,0,0,3,0,1448697774665576457,,2021-10-14T17:10:39.000Z,1448697774665576457,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO? https://t.co/RsnMb9ittP"
25276592,0,0,0,0,1448697393780862976,,2021-10-14T17:09:08.000Z,1448697393780862976,"Did you know #MeterPassport connected the @MoonriverNW parachain &amp; @kusumanetwork to @Ethereum, @binancechain, @Avalancheavax and @Meter_IO? https://t.co/CPYsWJKnsX"
1468247694,0,0,0,0,1448634685320482826,1420528252494532609,2021-10-14T17:08:47.000Z,1448697304408596482,@Colonylab @AvalaunchApp @avalancheavax #DCI great project
