text,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,in_reply_to_user_id
"@BoredApeSolClub is obviously a ripoff of @BoredApeYC . Go ask @_migwashere who made these apes. 

Changing the background to the Solana theme doesn't make it a ""new"" NFT. 

Just watch it go to $0 just like how these scammers tried to create these on @avalancheavax. #Flag them",1368134702679265281,1482196819333500928,2022-01-15T03:43:54.000Z,1,1,2,0,1482196819333500928,1368641422795157506
"I hope you and the team are in good health and always have bright ideas to develop this project and I always support it no matter what

@Ifah36269961
@genteng00
@Stevens11530824
@baklavaspace @avalancheavax",1478679577593462784,1482196680929853443,2022-01-15T03:43:21.000Z,0,0,0,0,1482196680929853443,
"Thanks for giving us such a great opportunity. I am supporting it. always success for the development team to the moon

@Dawoodalsarori
@Diyo39124921
@hangnguyeen1

@baklavaspace @avalancheavax",1478678775403483137,1482196529444175873,2022-01-15T03:42:45.000Z,0,0,0,0,1482196529444175873,
"This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions

@EdyStyan
@shubhlight
@menghilang1x
@baklavaspace @avalancheavax",1478678025969430533,1482196375722942464,2022-01-15T03:42:08.000Z,0,0,0,0,1482196375722942464,
"Best project ever. I am very happy to be participating in this project. I hope this project will gain more popularity in the future.

@MdAbdul015
@GeethMadusank11
@cryptoactivo2
@baklavaspace @avalancheavax",1478678820995547141,1482196071140966400,2022-01-15T03:40:55.000Z,0,0,0,0,1482196071140966400,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain I believe this is a trustworthy project. The projector has a lot of attractions so I hope the project will be better and better in the future. I like it❤️😍

@Ar84030228
@AsikUddin8
@Amitdas62310456",1445780632571822087,1480457116435587074,2022-01-15T03:40:48.000Z,0,0,0,0,1482196041675915264,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good projek @bagong @Lvb0296 @lexifresh1,1178170119853199361,1480457116435587074,2022-01-15T03:40:20.000Z,0,0,0,0,1482195921647841280,1463905680784433166
"Excellent project and congratulations to the team for their efforts to make this happen and best regard for the future.

@sonu8960
@arunsaroj2103
@SSSSSS87473504
@baklavaspace @avalancheavax",1462050744467525644,1482195913842036738,2022-01-15T03:40:18.000Z,0,0,0,0,1482195913842036738,
@lyule67 @doodles @BoredApeYC @Worldwide_WEB3 @alienfrens @EzekClub @solana @BinanceChain @avalancheavax @FantomFDN @grapeprotocol @Collab_Land_ @opensea @MagicEden_NFT @SolanartNFT @LooksRareNFT @SolSeaNFT @niftygateway @TheSandboxGame @SnoopDogg @steveaoki @pranksy @truth Thanks for the suggestion! What's (the) @truth? 👀,1455750610943295490,1481837730518736896,2022-01-15T03:40:13.000Z,0,1,1,0,1482195893101424643,958240729
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain It's really a good project. I like this project and I am interested to join this project.Thank you
@dika_dinar2 @Dika29304369 @RezaSat72898224 
#RacingFish #FiFi #AVAX #AVAXNFT $FiFi https://t.co/oQL9hZ1Lt2",1476406949860167681,1480457116435587074,2022-01-15T03:40:13.000Z,0,0,0,0,1482195891897643011,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443191769886126088,1482195874440949762,2022-01-15T03:40:08.000Z,0,0,0,0,1482195874440949762,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good opportunity for you to participate in this good project,1444995031744401414,1480457116435587074,2022-01-15T03:40:07.000Z,0,0,0,0,1482195869655257088,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Very good project, I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it... 💕💪🚀

@HRidoy1235 
@samirdev68
@samim",1358959022666260480,1480457116435587074,2022-01-15T03:40:00.000Z,0,0,0,0,1482195840533893122,1463905680784433166
@Avalanche_Space @xdaoapp @avalancheavax Avalancheavax is now getting bigger and another platform joined their ecosystem that I think will be a big asset to them as well,1406080854749696002,1482056290733936640,2022-01-15T03:39:40.000Z,0,0,0,0,1482195754542571521,1409531617773723650
"An excellent new project with a clear development roadmap, great rewards and a dedicated admin team, hope the project will be successful. Thank you

@mahzeevalentine
@navid90963521
@tan8914

@baklavaspace @avalancheavax",1478678800359587840,1482195681909612547,2022-01-15T03:39:23.000Z,0,0,0,0,1482195681909612547,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is looks so innovative and impactful,I am very happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very soon. 
@kaziRizviAhmed3
@kawsur
@rtsaikat",1468158211836370944,1480457116435587074,2022-01-15T03:39:01.000Z,0,0,0,0,1482195591350616066,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This is a really excellent project. I support it, wish this great platform will going to be a very successful one in future soon. And thank you for give me this wonderful opportunity.

@aslamkhan929
 
@SabbirHasanNil1
 
@Rokonhossain10

#FishFinance",1383455845900378112,1480457116435587074,2022-01-15T03:38:12.000Z,0,0,0,0,1482195384290398211,1463905680784433166
"Very good project. I hope the idea of ??this project is brilliant and has a good future.

@ajia07060451394
@Des22859716
@pebtismocil
@baklavaspace @avalancheavax",1478692881544085505,1482195310583635972,2022-01-15T03:37:54.000Z,0,0,0,0,1482195310583635972,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good,1388991397873790980,1480457116435587074,2022-01-15T03:37:19.000Z,0,0,0,0,1482195163506257923,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Very Good Project

@HalimHuda 
@maafatemaa 
@AlifurR13173001",1418200657895383045,1481939767617011714,2022-01-15T03:37:16.000Z,0,0,1,0,1482195150172409861,1460891627623522311
"This project is very good, so hopefully the project will be better in the future and the cryptocurrency will be the best.

@Genk02797748
@aqilalr
@shanksshank1
@baklavaspace @avalancheavax",1478679476829495300,1482195148847173632,2022-01-15T03:37:15.000Z,0,0,0,0,1482195148847173632,
"This project is very good, so hopefully the project will be better in the future and the cryptocurrency will be the best.

@Putri69766441
@saurabh_sonar29
@haseebQ30325297
@baklavaspace @avalancheavax",1478892026141679616,1482194963387539458,2022-01-15T03:36:31.000Z,0,0,0,0,1482194963387539458,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi This a good &amp; promising project, their market work is very good, I hope the development of this project is getting Huge in the future.
@MdHosse11 
@manirtrader 
@ripontrader 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn",1395825861471850500,1481939767617011714,2022-01-15T03:36:31.000Z,0,0,0,0,1482194962964185088,1460891627623522311
"This a good &amp; promising project, their market work is very good, I hope the development of this project is getting Huge in the future.
@MdHosse11 
@manirtrader 
@ripontrader 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/QwzyKAjfSn",1395825861471850500,1482194927266459648,2022-01-15T03:36:23.000Z,0,0,0,0,1482194927266459648,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
@avalancheavax",1443191246650970116,1482194872685969410,2022-01-15T03:36:10.000Z,0,0,0,0,1482194872685969410,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project looks very interesting. I am interested, and I will support this project until it is successful according to the plan that has been set
@arthur57539743
@aziz
@RiniInd61084387 
#FishFinance #RacingFish #FiFi #AVAX #AVAXNFT $FIFI",1378006918363447302,1480457116435587074,2022-01-15T03:35:28.000Z,0,0,0,0,1482194696219033602,1463905680784433166
"Specially thanks for this great opportunity. I am very excited and happy to join this great project. Don't miss it guys join fast.

@dragdrasel
@sultandoge
@ShaswatPandey7
@baklavaspace @avalancheavax",1462043787518087170,1482194687993815042,2022-01-15T03:35:26.000Z,0,0,0,0,1482194687993815042,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project looking very interesting.The projector has a lot of attractions so hopefully the project will be better in the future and it's envy of the crypto world. Good luck! iam also supporting 

@Siwicatur2 
@krisss_x99 
@jagungputihh",1472868471759269888,1480457116435587074,2022-01-15T03:35:11.000Z,0,0,0,0,1482194625565962240,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is looking very good.I wil support this project that much I can,1480903711153004544,1480457116435587074,2022-01-15T03:34:29.000Z,0,0,0,0,1482194450306990081,1463905680784433166
"The project is implemented very professionally and has a clear development plan. Without a doubt, this is one of the best projects out there. Love this project

@Msashorif14
@Jaat_MaanShab
@JefriGunandi
@baklavaspace @avalancheavax",1478892813521539073,1482194435693858821,2022-01-15T03:34:25.000Z,0,0,0,0,1482194435693858821,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443188681469136898,1482194403859247104,2022-01-15T03:34:18.000Z,0,0,0,0,1482194403859247104,
"@QWLA_io 0xff3315d23Ba284D87E612D54f98d0a74433fF2c8

I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it

@avalancheavax  @CoinMarketCap  @cz_binance",1474780681926426627,1480781505504841729,2022-01-15T03:34:13.000Z,0,0,0,0,1482194385060364288,1360069899012370432
@KrystalDefi @BinanceChain @0xPolygon @avalancheavax Nice project,1439822393027878918,1481612021019779074,2022-01-15T03:34:13.000Z,0,0,0,0,1482194384280223744,1045152613224738817
"Very good project
 🤍🧡💗💛♥️🤍
 @RazuAhm26490726 @RaselAh12982662 @Mdharunislam20 
@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/3RHltbecgw",1405881687314112515,1482194335064281092,2022-01-15T03:34:01.000Z,0,0,0,0,1482194335064281092,
"@BealMVP @hermes_avax @avalancheavax @piggy_finance $piggy devs KYCed and project audited?

$piggy pegged to Avax? So is $hermes!

We aren't working against you. You are doing it all by yourself and keep fudding us in the process.

Worry about you. @avalancheavax #AVAX community is in good, safe hands in $hermes.",1923545826,1482178493656055814,2022-01-15T03:34:01.000Z,0,0,0,0,1482194332694290437,1396490744400072708
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Best and good project,935353193004797953,1480457116435587074,2022-01-15T03:33:34.000Z,0,0,0,0,1482194219968069632,1463905680784433166
"@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld This game looks interesting
and I hope this game will be more popular and more 
 @pimpijitsakti 
@tehgelas34
@indah0331",1472938812732891140,1480502197297491969,2022-01-15T03:33:14.000Z,0,1,3,0,1482194135276990464,1392040970431074309
"This is a big and potential project. I believe it will bring great profits to investors in the future. I will update information from you

@Des22859716
@LChung06084590
@ExeTatsumi

@baklavaspace @avalancheavax",1462042292261322753,1482194135088087045,2022-01-15T03:33:14.000Z,0,0,0,0,1482194135088087045,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Excellent project, i hope it will be one of the best project in the airdrop history. I am really happy that i have participated to this project   

@Haven283
@Jahid1500
@dwhite288",1438203061256720384,1481939767617011714,2022-01-15T03:33:01.000Z,0,0,0,0,1482194081690587138,1460891627623522311
"@AvaxLions @avalancheavax @LydiaFinance Especially thank you for this wonderful opportunity. I'm happy to be able participate in this project. I hope this project will gain more popularity 

@Gryffin674
@ZoidRaven
#ForLionsByLions",1450462778372853771,1482071655975473153,2022-01-15T03:32:55.000Z,0,0,0,0,1482194057808203777,1438093323319844871
"@AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Illuminati owls deserve spot on this list !
➡️https://t.co/Tbe48bVQ79 https://t.co/bUOVXiHeXa",1377879672596357122,1482042539943337989,2022-01-15T03:32:51.000Z,17,7,27,0,1482194037604065285,1463850544381018117
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain strong and great project , i believe this project become big 

@WicaksonoOnggo 
@jaersubadra1 
@paman_edo",2152023356,1480457116435587074,2022-01-15T03:31:51.000Z,0,0,0,0,1482193786491260929,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Amazing projects and i hope this projects succesfully 🥳🎉🔥
Let's come join us guys good luck 🤗
@gurnuynuy 
@19_johanni 
@Fanny_darat12 

#Airdrop",1418795402237730818,1480457116435587074,2022-01-15T03:31:49.000Z,0,0,0,0,1482193777767096320,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi This project is much better.
I welcome to join everyone here. 💐  🎉  💐
Thanks to the admin team for organizing this project.
@fxmentortrading 
@SDLerner 
@RT",1445056660846747659,1481939767617011714,2022-01-15T03:31:41.000Z,0,0,0,0,1482193745906831361,1460891627623522311
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Very good project 

@ripontrader 
@ripontrader2 
@bilastrader",1463911494148497420,1481939767617011714,2022-01-15T03:31:25.000Z,0,0,0,0,1482193678211125249,1460891627623522311
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443186146960236549,1482193667712778240,2022-01-15T03:31:22.000Z,0,0,0,0,1482193667712778240,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Good project and strong team. I hope your project will success in future.
@ZuZu16365011 
@BabyZu84916639 
@XaneKiz",1335154024362827780,1481939767617011714,2022-01-15T03:31:09.000Z,0,0,0,0,1482193613287477248,1460891627623522311
"I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future

 @baklavaspace @avalancheavax",1450123524668985344,1482193358080872448,2022-01-15T03:30:09.000Z,0,0,0,0,1482193358080872448,
@Fishfinance_io @yayprotocol @avalancheavax @Avax_Journal @AvaxholicVN @AVAXDaily @avaxholic @bsc_daily @news_of_bsc @LuckyNetworkWW Goodluck nice project,1474383768488079361,1481108719949778951,2022-01-15T03:29:52.000Z,0,0,0,0,1482193288866439169,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443186411427942403,1482193083513307136,2022-01-15T03:29:03.000Z,0,0,0,0,1482193083513307136,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good project,1479038822004387845,1480457116435587074,2022-01-15T03:28:27.000Z,0,0,0,0,1482192932111536130,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is looks so innovative and impactful, happy to take participate in such huge project",1443202563902304260,1480457116435587074,2022-01-15T03:28:07.000Z,0,0,0,0,1482192849076686853,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain it looks a nice project 😁👍First of all i want to tell i read about this project
And i can surely tell that in future it will go in hype and price will be boom
@Sayanta93794743
 
@Ritesh__1211
 
@dashayush245
#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1417489103654998028,1480457116435587074,2022-01-15T03:27:55.000Z,0,0,0,0,1482192798212571138,1463905680784433166
"#DeFi money markets need high-quality price data that is resistant to single points of failure.

@BlizzFinance—one of the largest lending platforms on @avalancheavax—has integrated #Chainlink Price Feeds to help secure loan issuance and liquidations.

https://t.co/aRDDkXQP8N",1339856460558155776,1482192784107118595,2022-01-15T03:27:52.000Z,0,0,0,0,1482192784107118595,
"#Supporting #loan issuance and liquidations #with @BlizzFinance on @avalancheavax

https://t.co/3JBRR1CKUi",1340199787908370432,1482192770421108737,2022-01-15T03:27:48.000Z,0,0,0,0,1482192770421108737,
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443186830434734083,1482192768122650624,2022-01-15T03:27:48.000Z,0,0,0,0,1482192768122650624,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain It's really nice project and very strong team. I am very happy to be participate in the project. hope this project will be better in the future and will be the best
@SOHAG036 
@BijoyHa111 
@Diptomistry2",1353712944786206722,1480457116435587074,2022-01-15T03:27:41.000Z,0,0,0,0,1482192737802014724,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Great news 
Wish I get a spot...
What's are the criteria?",1453268125852504074,1481939767617011714,2022-01-15T03:27:36.000Z,0,0,0,0,1482192719392882689,1460891627623522311
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Hopefully this project is a success and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting.  🤟🦄

@Poketo95 
@Beddu71678171 
@lilisangraini",1427606939895156808,1480457116435587074,2022-01-15T03:26:54.000Z,0,0,0,0,1482192543295369217,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain wonderful and great potential project 

@Tirex1201 @vismeta @Rinmmm2",2606782201,1480457116435587074,2022-01-15T03:25:47.000Z,0,0,0,0,1482192260024664065,1463905680784433166
@_acap_acap @PlayCrabada @avalancheavax @luigidemeo @EdC Crabs that look like this have a 110% chance of stealing your girlfriend 🦀,1338680347207163904,1482062961459957764,2022-01-15T03:25:33.000Z,0,0,5,0,1482192203053400064,1382115916087889920
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443187935088496644,1482192182635528192,2022-01-15T03:25:28.000Z,0,0,0,0,1482192182635528192,
"@caro41041028 @Platypusdefi @avalancheavax I don't have a technical standard to assess how safe the project is, what I can do is check if it is audited by any company, and according to this auditing company they are fine https://t.co/EDO8mwEdMy",2625877994,1482184581721776130,2022-01-15T03:24:45.000Z,0,0,0,1,1482192002691354624,1261684941978361856
"@AvaxLions @moshiurbd0 @avalancheavax @LydiaFinance done 
best giveaway 
all tasks completed
@AlAmi56849577
@shohankhan7464 
@Masudholi6694 
@earningbd50 
@JUNAIDI_BONSAI 
@HarunRa97 
@RobinuzzamanMd",1388249436673896450,1482071655975473153,2022-01-15T03:24:40.000Z,0,0,0,0,1482191979706744834,1438093323319844871
NFT @el33tio Floor price 3.9 Avax in @GetKalao 🚀 Thanks @avalancheavax @el33th4xor,1470567442619502596,1482191626944528384,2022-01-15T03:23:16.000Z,0,0,2,0,1482191626944528384,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Awesome project, this project is going to be great, like what the devs are going to make the project work out.
@ciciliaburkhart 
@nagari88 
@Dinda06409989 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1427849396964585473,1480457116435587074,2022-01-15T03:23:02.000Z,0,0,0,0,1482191569763532800,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443185445601349637,1482191185490092032,2022-01-15T03:21:31.000Z,0,0,0,0,1482191185490092032,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Thank you dev team.Great job guys,1445006061400825861,1480457116435587074,2022-01-15T03:20:00.000Z,0,0,0,0,1482190806337441793,1463905680784433166
"@KrystalDefi @BinanceChain @0xPolygon @avalancheavax I think this will help alot in the swapping field,what a big game",1481606891818078211,1481612021019779074,2022-01-15T03:19:58.000Z,0,0,0,0,1482190798338891784,1045152613224738817
"@olapadesam00 @0xPolygon @avalancheavax Honestly, I never thought @avalancheavax has the best transaction fee. Thanks for sharing this 🌹💃💃",1215550877043511298,1482189451296219137,2022-01-15T03:19:47.000Z,0,0,1,0,1482190749580111872,2237382702
"@BealMVP @CryptoCalamari1 @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp I reply that to what you post today saying that #hermes went below peg and as soon as I said it, you deleted your tweet. Also…I remember you taggeg the wrong tweet account 🤣",1381212402046414848,1482135573078986755,2022-01-15T03:19:21.000Z,0,0,1,0,1482190641484509184,1396490744400072708
@edmilsonsgjk @Platypusdefi @avalancheavax How safe?,1261684941978361856,1482184581721776130,2022-01-15T03:18:03.000Z,0,1,0,0,1482190316589379587,2625877994
"this is the most incredible project I've ever seen, guys please join with me 
@baklavaspace
 
@avalancheavax",1443185125273964547,1482190315306233858,2022-01-15T03:18:03.000Z,0,0,0,0,1482190315306233858,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good project for New Members its looking for good project
I am joining and invited you to join
@AksAirdrop 
@AzharSiyal44 
@DanishKhawaja18",786511825705852928,1480457116435587074,2022-01-15T03:16:51.000Z,0,0,0,0,1482190013815300098,1463905680784433166
"@Avax_News @AvawareAVE @Platypusdefi @AvaOneFinance @MultichainOrg @PlayCrabada @AnyPrinter @Allbridge_io @Islander_io @TeddyCashLive @avalancheavax Great project #AVE @AvawareAVE and #AVAO @AvaOneFinance.... Dont miss #avtime @AvaxTime, $Kandy @KandylandDAO and #LVT @Louverture_fi 🚀🚀🚀🚀🚀🚀🚀🔥🔥🔥🔥🔥🔥",1384519468810850305,1481953072930766851,2022-01-15T03:16:42.000Z,0,0,0,0,1482189975500496898,1419074643277885444
"@KrystalDefi @BinanceChain @0xPolygon @avalancheavax Wow that's an amazing deal offer,kind of good and sharp one though",1481606891818078211,1481612021019779074,2022-01-15T03:16:13.000Z,0,0,0,0,1482189852263206913,1045152613224738817
@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Good project,1457212454274879492,1481939767617011714,2022-01-15T03:16:02.000Z,0,0,0,0,1482189805383749632,1460891627623522311
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443184471952408577,1482189629646598145,2022-01-15T03:15:20.000Z,0,0,0,0,1482189629646598145,
@BealMVP @CryptoCalamari1 @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp So tomb forks are tomb forks and they pretty much all work the same. It just how/what you build after. There’s now reason for this animosity. Hermès is just piggy with a different skin. We’re both not rugs and we can all be civil.,1471529057485348868,1482135573078986755,2022-01-15T03:15:09.000Z,0,0,0,0,1482189585018880000,1396490744400072708
RacewayX Metaverse https://t.co/HZCNufEiso @synthetix_io @MetaToken_gold @Shibtoken @terra_money @YUVSTRONG12 @Meta @cryptohorsegame @0xPolygon @eth_classic @ethereum @BillGates @elon @THORChain @FortProtocol @Tether_to @terra_money @avalancheavax @Chiliz,1474249028439138312,1482189549799620611,2022-01-15T03:15:01.000Z,0,0,0,0,1482189549799620611,
"🙄 Until now, I don't know that $AVAX transaction fee on its contract network it's 100x lower than @0xPolygon fee this is phenomenal 💎🔥

Yes I transact on both network but never took note of this ☝️

Friends, check out @avalancheavax and interact wit projects under it's network https://t.co/8AaA9bBFiZ",2237382702,1482189451296219137,2022-01-15T03:14:37.000Z,4,2,10,0,1482189451296219137,
This combined with the fact that @avalancheavax seems best positioned for initial enterprise adoption imo makes it bullish 2022. Prob not as crazy of a run as it did in 2021 but still plenty of room to grow https://t.co/zat11OHz2Y,946275281043521537,1482189190661951490,2022-01-15T03:13:35.000Z,0,0,0,1,1482189190661951490,
"A very good company. And many powerful projects.

@Jilal87421
@helalairdrop
@aliakber36
@hu80093
@Jilal247

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/55fSZTBHNV https://t.co/ALMmK40dBY",1379659165426089985,1482189050664550402,2022-01-15T03:13:02.000Z,0,0,0,0,1482189050664550402,
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1442645914741448708,1482188993035145216,2022-01-15T03:12:48.000Z,0,0,0,0,1482188993035145216,
"I'm happy to join your twitter, because there are many giveaway contests and other projects here, thank you

@DineshR03050429
@raysdenni
@Muis00091228
@baklavaspace @avalancheavax",2408875790,1482188921878749184,2022-01-15T03:12:31.000Z,0,0,0,0,1482188921878749184,
"Nice project so join fast. 

@jewelrana31 @mdnurhabib6_ @mdabdullah1928 

@avalancheavax #Avalanche #AVAX @el33th4xor @kevinsekniqi #PlayAndEarn https://t.co/8j2mWtFz6d",1385477965979344898,1482188770766364676,2022-01-15T03:11:55.000Z,0,0,0,0,1482188770766364676,
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443182926053601290,1482188712171962369,2022-01-15T03:11:41.000Z,0,0,0,0,1482188712171962369,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is very interesting.  
The developers have thought of everything well.  
I am very glad that I joined them.  
I will advise all my friends.
@VokyTruong3
@tradingico123
@Esuatim",1473858039962759169,1480457116435587074,2022-01-15T03:11:30.000Z,0,0,0,0,1482188664864382977,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
@Dika29304369 @DikaDinar2 @RezaSat72898224 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1463040876616118274,1480457116435587074,2022-01-15T03:09:46.000Z,0,0,0,0,1482188229881352196,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Wonderful project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best.
@RBhandan 
@Jackie57417464 
@nainulalchauhan",1478600174838583297,1481939767617011714,2022-01-15T03:09:37.000Z,0,0,0,0,1482188191516213250,1460891627623522311
