public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,author_id,text,id,conversation_id,in_reply_to_user_id
0,0,0,0,2021-10-15T03:30:58.000Z,927190365672693760,@Solana_Space @AverBet @Sola_System @solana Congrats to the @AverBet for being part of the @solana community.thank you for the great services and for betting experience . Hopping that you can launch more than that.,1448853879823613958,1448687542921056259,1416228801202200576
0,0,0,0,2021-10-15T03:30:55.000Z,61175778,@bonfida @solana People are monitoring auctions that are running out soon and snipe everything that looks like it could make money,1448853870847791114,1448625795849543686,61175778
0,0,0,0,2021-10-15T03:30:24.000Z,1395302752503230469,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT Free mints please,1448853738379116552,1448852030575894530,1356643028971048960
0,0,0,0,2021-10-15T03:29:50.000Z,1389808361407848450,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT Need more alerts,1448853598369030151,1448852030575894530,1356643028971048960
0,1,1,0,2021-10-15T03:29:06.000Z,1332305126187442177,"@binance @solana Please I filed an appeal against a buyer in your platform but the customer support haven't solve the issue since, I need cash please",1448853412368379905,1448785710664851458,877807935493033984
0,1,0,0,2021-10-15T03:28:41.000Z,61175778,@bonfida @solana How about fixing the existing .sol stuff first! Who came up with the idea that bidding on domains and encouraging domain hogging is a good way to handle decentralized domains?,1448853306759991304,1448625795849543686,1280715218947989506
0,0,0,0,2021-10-15T03:28:07.000Z,927190365672693760,@startup_space1 @JupiterExchange @solana @JupiterExchange is on ef the great chain fir swapping that have a great aims. hopping that all of your goals become true . And thank forbthe great swapping experience that you provide us.,1448853163084185602,1448686531783319561,1425013529271230484
0,0,0,0,2021-10-15T03:27:43.000Z,635620881,"@SolumDeFi @solana Nice project and congratulations to the team for their efforts and dedication and highly appreciated the visionary thought of the project and it will create history and go to the moon. 

@emergency24jam 
@KaryadiRice 
@Nhlsaa13 

#SOLUM #SOLANA",1448853063083511811,1448300547900166147,1443315427065614341
0,0,0,0,2021-10-15T03:27:41.000Z,1389811246413668353,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT I will mint😜,1448853054049030146,1448852030575894530,1356643028971048960
0,0,1,0,2021-10-15T03:26:37.000Z,1388550811475615749,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT Please also share Luna NFTs alerts,1448852789216505858,1448852030575894530,1356643028971048960
7,3,32,1,2021-10-15T03:26:15.000Z,1379774059840344064,"💫Daily Recap (14/10/2021)

♦️@JupiterExchange is now live in @solana
♦️@soldexai x @speqto
♦️@StepFinance_ New Updates
♦️@slope_finance x @symmetry_fi
@solana #SOLANA  $SOL #solszn #Solanaszn https://t.co/gq3m01YoCD",1448852694261649408,1448852694261649408,
0,0,1,0,2021-10-15T03:25:47.000Z,1367074643991957512,@JupiterExchange @solana Easy to use! Thank you for the groundbreaking thing,1448852578838536197,1448306201444306946,1446489618208067586
0,1,1,0,2021-10-15T03:25:46.000Z,1394579477032693769,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT 2nd one is completely free?? @LiteBlogging,1448852573067223044,1448852030575894530,1356643028971048960
0,0,0,0,2021-10-15T03:25:25.000Z,1359146916551000065,@Solana_Space @ParagonNft @solana Thanks for this @ParagonNft! We are all grateful to have you on this expansion and better services. Kindly you continue to bring the best! More power!,1448852484902952961,1448680497417101315,1416228801202200576
0,0,2,0,2021-10-15T03:25:13.000Z,2260181305,@Bardstocks @AuroryProject @solana @FTX_Official Nice thread …makes me wanna Fomo buy,1448852434105733124,1448584402678816769,1355584050958888965
0,0,0,0,2021-10-15T03:24:56.000Z,1364960057981566982,@SolumDeFi @solana Done task sir https://t.co/XOIDx9KTuk,1448852365059051529,1448300547900166147,1443315427065614341
0,0,2,0,2021-10-15T03:24:38.000Z,1366630993537425408,@LiteBlogging @BabyApesNFT @Zoolana_ @MagicEden_NFT @RealSolSisters @solana @solanium_io @TheBinanceNFT Thanks which one is best,1448852289830076425,1448852030575894530,1356643028971048960
1,0,1,0,2021-10-15T03:24:20.000Z,554511972,@_r_f_g @solana @AxieInfinity That was my initial price point too. Definitely a good investment. 👍,1448852210910052361,1448847411468701698,3367785664
0,0,6,0,2021-10-15T03:23:44.000Z,1225903076277506048,@infinitybean2 @InfinityLabsNFT @solana @FTX_Official @Brett_FTXUS That 🦁 OMG!!! 🔥,1448852063220236293,1448682895321747458,1429580752354779156
0,0,0,0,2021-10-15T03:23:44.000Z,3008979894,"@thexastronaut @CropperFinance @solana @ProjectSerum @Oiggroup @MEXC_Global @solanium_io @Cropperbros @CryptoJofficial @SkyVisionCap We are already pumping 🚀🚀
@CropperFinance to the moon!! 📈📈📈
#Solana #cropperfinance",1448852060368035842,1448640322003636235,1382983616527958016
12,8,17,0,2021-10-15T03:23:37.000Z,1356643028971048960,"#Solana NFT Minting For Today

1)@BabyApesNFT - 0.69 $SOL
2)@Zoolana_ - FREE (@MagicEden_NFT launchpad)
3) @RealSolSisters - 1.19 $SOL

#Sol #Luna #CRYPTOPUNK #NFTs #NFTGiveaway #Minting @solana @solanium_io @TheBinanceNFT",1448852030575894530,1448852030575894530,
0,0,1,0,2021-10-15T03:21:59.000Z,217293894,@_r_f_g @solana @AxieInfinity Imo yes but I could be wrong 🤷♂️,1448851620993720325,1448847411468701698,3367785664
0,1,1,0,2021-10-15T03:21:44.000Z,1425542769406353412,"@CryptoHomestead @solana In the Muslim faith he isn’t pictured, soooo there cannot be a collection lol",1448851559786426379,1448850568605323264,1296718977029279744
0,1,0,0,2021-10-15T03:19:23.000Z,3367785664,@Tweetophon @solana @AxieInfinity I owned at $5 haha,1448850968318259218,1448847411468701698,554511972
0,0,0,0,2021-10-15T03:19:19.000Z,1376662100760793093,@OrionDepp @solana @Orion__Research @Orion__Trading Lets see if i'm the lucky one. :),1448850949183844362,1440929836948770820,927805704466919424
1,1,1,0,2021-10-15T03:19:18.000Z,1404444912599257090,"@binance @solana Back from the future NFTs!

✨Website: https://t.co/d1xrhDhdRm
✨Twitter: https://t.co/fizd9oU0iR
✨Dextools: https://t.co/7cPBX6kuqT
✨Token Contract: https://t.co/AOlJx6UokH
✨ PancakeSwap: https://t.co/er6sSEWJ51",1448850945576742928,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T03:19:11.000Z,1374221547292872711,"@SolumDeFi @solana Nice project and congratulations to the team for their efforts and dedication and highly appreciated the visionary thought of the project and it will create history and go to the moon. 

@Juli49634490 
@KaryadiRice 
@usep_khaerudin 

#SOLUM #SOLANA",1448850917655134218,1448300547900166147,1443315427065614341
0,0,3,0,2021-10-15T03:19:07.000Z,1300111074704920581,@JEnstrats @solana @KAM1NFT Nice bg!,1448850898319409159,1448711752758153222,120101895
0,1,1,1,2021-10-15T03:19:02.000Z,554511972,"@_r_f_g @solana @AxieInfinity I wish, then I'd have an OG dragon hoard of ATOMs to rest on😅",1448850878912286720,1448847411468701698,3367785664
0,0,0,0,2021-10-15T03:18:31.000Z,1446268645651353615,@Solana_Space @AverBet @Sola_System @solana this listing @AverBet will surely make your #DApps and even the protocols available to @solana. @Sola_System will bring the sunshine to you!,1448850747576123392,1448687542921056259,1416228801202200576
0,1,0,0,2021-10-15T03:18:15.000Z,3367785664,@CallyCrypto @solana @AxieInfinity Like sol?,1448850681419477005,1448847411468701698,217293894
0,1,1,0,2021-10-15T03:17:58.000Z,217293894,@_r_f_g @solana @AxieInfinity Yes sir,1448850608908222470,1448847411468701698,3367785664
0,1,1,0,2021-10-15T03:17:48.000Z,1296718977029279744,"All these #Jesus #Solana mints. 

When #Muhammad @Solana mint? https://t.co/V9YLd6nEAc",1448850568605323264,1448850568605323264,
0,0,0,0,2021-10-15T03:16:45.000Z,971988331864010752,"@SolumDeFi @solana good project, don't miss
@Hamad28699192 
@ShahedkamalPas2 
@HARUKI13733932",1448850303273611296,1448300547900166147,1443315427065614341
0,1,0,0,2021-10-15T03:16:44.000Z,3367785664,@CallyCrypto @solana @AxieInfinity Deadass?,1448850300677365761,1448847411468701698,217293894
0,0,0,0,2021-10-15T03:16:41.000Z,14814762,@santhoshsays @jfyzhao @solana @solanalysis Kinda embarrassed @solanalysis wasn't on there https://t.co/fWpHUblCta,1448850287502848002,1448501295753531400,241357601
0,0,0,0,2021-10-15T03:15:17.000Z,1424301179916361731,@Solana_Space @AverBet @Sola_System @solana Another great platform will produced to us because of beung listed of @AverBet on @Sola_System this chances will able to all people that need a changing livestyle?,1448849936427065346,1448687542921056259,1416228801202200576
0,0,1,0,2021-10-15T03:14:53.000Z,3367785664,@Tweetophon @solana @AxieInfinity Yeah I Havnt owned in a minute tbh,1448849833486397469,1448847411468701698,554511972
0,0,0,0,2021-10-15T03:14:45.000Z,1367224337737142275,@bonfida @solana Dream 💙,1448849801060229121,1448625795849543686,1280715218947989506
0,0,0,0,2021-10-15T03:13:50.000Z,1314957592951771137,"@orca_so @solana If you missed out on the BSC blockchain coins, you don't want to miss out on the Algorand blockchain. Leading the charge is $Choice coin.",1448849570851663895,1448660732216631314,1308560600532803584
0,0,0,0,2021-10-15T03:13:11.000Z,1424301179916361731,@startup_space1 @JupiterExchange @solana Another live opportunity will prepare to us coming from @JupiterExchange to present the swapping aggregator with @Solana except this live do you have another announcement?,1448849407575670792,1448686531783319561,1425013529271230484
0,0,0,0,2021-10-15T03:12:27.000Z,1424872288747364364,"@Solana_Space @ParagonNft @solana Yay! @ParagonNft, this is going to be massive! You are only increasing as a result of this expansion. Let's get this art party started, peeps! take over #Solana",1448849220782362630,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T03:12:10.000Z,1314957592951771137,@orca_so @solana I’ve got a thread.    Y’all read below 🍻,1448849151219863552,1448660732216631314,1308560600532803584
0,0,2,0,2021-10-15T03:11:23.000Z,878749340856197120,"@binance @solana Any plans for other #solana coins? $kin $ray $atlas ???

@RaydiumProtocol @Kin_Ecosystem @staratlas",1448848953492058121,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T03:10:14.000Z,1431084820805955586,@skeletoncrewrip @TreatToolbox @solana @metaplex this is awesome!! love that y'all are adding so much value to the community!,1448848665775325184,1448670989202698240,1429667776034222082
0,0,0,0,2021-10-15T03:09:28.000Z,1425622207540076546,@OrionDepp @solana @Orion__Research @Orion__Trading Done all step hope win today good luck wish you the best 🌟🌟🌟🥳🥳🥳 https://t.co/oR8ovAHYMx,1448848470924660741,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T03:09:26.000Z,1443902233519681546,"@Solana_Space @AverBet @Sola_System @solana Wow, we are so excited for this coming event. We will all start using @AverBet. We are looking forward for more updates to you someday. Keep working! God bless.",1448848462489944067,1448687542921056259,1416228801202200576
0,0,1,0,2021-10-15T03:08:41.000Z,1294634160972115969,"@SolumDeFi @solana Wishing this project success. They will  become one of the best cryptos, I am enthusiastic to participate in this and also support it. Good luck always.🔥💯

@NimsaraC
@Damith97876192
@rusirumadurang4

$Solum #Solum #Solana

LFG",1448848273662377984,1448300547900166147,1443315427065614341
0,1,1,0,2021-10-15T03:07:57.000Z,1195237848745537536,"@ekhqc409 @solana @cinchblock doneeee, big win cutieee🍀🍀🍀🍀🍀 https://t.co/ifdRpWCEBv",1448848088303423494,1447812797031714819,1067025324964106240
0,2,1,0,2021-10-15T03:07:50.000Z,554511972,@_r_f_g @solana @AxieInfinity I'd just go buy more $ATOM tbh,1448848058091929601,1448847411468701698,3367785664
0,0,1,0,2021-10-15T03:06:28.000Z,1446268645651353615,"@startup_space1 @JupiterExchange @solana Welcome to #Solana, @JupiterExchange! you will surely bring a large liquidation to the ecosystem. More improvemens #DeFi",1448847714809090053,1448686531783319561,1425013529271230484
0,0,0,0,2021-10-15T03:06:24.000Z,1443902233519681546,"@startup_space1 @JupiterExchange @solana Wow, thank you for this great news and also this is a good news for all traders! thanks for all of this @JupiterExchange.",1448847697419517958,1448686531783319561,1425013529271230484
0,0,1,0,2021-10-15T03:05:25.000Z,1288776509751091200,@binance @BnbFantoken @solana Nice 👍,1448847450727321603,1448785710664851458,877807935493033984
0,2,0,0,2021-10-15T03:05:15.000Z,3367785664,Would you bet your money more on $AXS Axie Infinity or $SOL Solana??? #NFTshill @solana  @AxieInfinity 🤠😳🙏😳 $eth $ada $btc $vet $xmr,1448847411468701698,1448847411468701698,
0,0,0,0,2021-10-15T03:04:31.000Z,1432639338446143488,@WhaleSol @everyone @nft @solana This guy is a scammer and liar. Don’t follow,1448847225614848003,1448847225614848003,1434381332101177344
0,0,0,0,2021-10-15T03:03:30.000Z,927190365672693760,@Solana_Space @ParagonNft @solana Hopping that the expansion of the @ParagonNft arts will be successfully . And hopping that your goal become truento produce the highest quality are . It is better for every artist .goodluck for the success.,1448846970445959168,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T03:01:52.000Z,1168827554653884417,"@joemccann @solana Following! 🙌 Btw, my project:

Open Source Cross-Platform Solana Wallet App
52 🌟 9 Forks

https://t.co/mJwnzYVF35",1448846558187851779,1448501295753531400,14814762
0,0,3,0,2021-10-15T03:01:34.000Z,786176820,"@ShytoshiKusama Build a shibarium blockchain that competes with Solana, and burns Shiba for transactions and utilizes the whole ecosystem to be the best smart programmable blockchain then the world will be yours. @Shibtoken @Bitcoin @elonmusk #ElonMusk @ethereum @dogecoin @solana @ShytoshiKusama",1448846482455605262,1448823528854364164,1349928660136910851
0,0,0,0,2021-10-15T03:00:35.000Z,405878457,@ekhqc409 @solana @cinchblock All done hope this is not fake! Thanks,1448846234727313411,1447812797031714819,1067025324964106240
4,2,11,0,2021-10-15T03:00:22.000Z,1391852800972398595,"Can’t keep calm coz we’re working on something to do with a 3 letter abbreviation and preparing to submit 3 projects for the @solana hackathon!!! 😄 🤩 🙌 🤸♂️ 🎊 

Watch this space closely for the next 24 hours  👀

#Divvy #DivvyBet #Divvians https://t.co/afwrJDlPCe",1448846182399291397,1448846182399291397,
0,0,0,0,2021-10-15T02:57:58.000Z,1304816191916126208,"@JabaTheMan1 @symmetry_fi @solana @solanians_ @ProjectSerum @solana_daily @Solana_Mates @solanablog I can, but transaction doesn’t have slippage info so the only info I can provide is described above",1448845577354162197,1393944730854117386,1426867816179847170
0,0,2,0,2021-10-15T02:56:16.000Z,912477740049235968,"@SirGnarlGnomie @wjl47 @SOLBigBrain @king_kemba_ @solana I'm not sure if there is better way yet on Solana other than Fair Launch? Which is amazing. BUT, still has an advantage for big $$$ and is a little boring. Auctions I guess would be another approach... but... kinda boring as well",1448845150814416934,1448822901562646528,1435266859411066880
0,0,0,0,2021-10-15T02:56:15.000Z,1443902233519681546,"@Solana_Space @ParagonNft @solana Nice, thank you for this great announcement for today @ParagonNft that they are expanding into paragon art studio. We will support you and work with you. Good luck !",1448845144283779074,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T02:54:15.000Z,1177013929836335104,@OmarAbdAlazizM @binance @solana I guess they make more money from stealing our $sgb than losing customers.,1448844641516670980,1448785710664851458,3074713389
0,0,0,0,2021-10-15T02:53:53.000Z,981646294929362944,@SolumDeFi @solana @xandymonteiroo @Angelelli_JP @digopico This is amazing project,1448844551184080897,1448300547900166147,981646294929362944
0,1,1,0,2021-10-15T02:50:09.000Z,981646294929362944,"@SolumDeFi @solana @xandymonteiroo @Angelelli_JP  @digopico , LETS GOOOOOO, SOLUM TO THE MOON",1448843608858243075,1448300547900166147,1443315427065614341
0,1,1,0,2021-10-15T02:48:25.000Z,1435266859411066880,@wjl47 @CryptoToby @SOLBigBrain @king_kemba_ @solana so in theory would not using the candy machine route be a way to avoid bots?,1448843175028838404,1448822901562646528,1137862964
0,0,0,0,2021-10-15T02:48:17.000Z,1426867816179847170,@ehsannno @symmetry_fi @solana @solanians_ @ProjectSerum @solana_daily @Solana_Mates @solanablog Am not sure wut u said. But would suggest u to report ur issue on discord.,1448843141214318606,1393944730854117386,1077495313001267200
0,0,0,0,2021-10-15T02:47:49.000Z,983756406,"@cdixon That's a great endorsement of #monolithic L1's like @solana . 
Surely there must be an another way to implement composability on sharded blockchain 🤔 
. https://t.co/ZZkr2b3J7b",1448843024436506639,1448528513745760261,2529971
0,0,0,0,2021-10-15T02:47:47.000Z,1406080854749696002,"@Solana_Space @binance @solana This is a very great project, @binance. Your token integrations are always the best. I am pretty sure that this one will bring another opportunity to the users for more earnings and income.",1448843012851728386,1448702645225537547,1416228801202200576
0,0,0,0,2021-10-15T02:47:36.000Z,1338765617898254337,"@binance @solana Hey Gamers, have you heard about Dexioprotocol? The Pokemon Go of crypto. A Cryptocurrency made for Augmented Reality based gaming. With its own wallet(already released) and gaming app ""Dexi Hunter"" (to be released in future). For more info visit-https://t.co/a3WzBdXteb
Roadmap- https://t.co/Qsvf7pnabn",1448842968421437440,1448785710664851458,877807935493033984
0,0,1,0,2021-10-15T02:47:32.000Z,1446083815974195201,"Learn &amp; Trade $SOL @solana - $200,000 Rewards Up for Grabs!

➡️ https://t.co/MAhOMjGBv3 https://t.co/Emc9gmcjwL",1448842949744152576,1448842949744152576,
0,1,0,0,2021-10-15T02:46:40.000Z,1426867816179847170,@myox14 @symmetry_fi @solana @solanians_ @ProjectSerum @solana_daily @Solana_Mates @solanablog Would be great if u’ve joined discord and give the team more details.,1448842734681403401,1393944730854117386,1304816191916126208
0,0,0,0,2021-10-15T02:45:33.000Z,1371058573099290631,@Solrazr_App @akshaybd @SuperteamDAO @solana Fuck your Team,1448842453042204675,1447849449741377539,1383409972143280128
0,0,1,0,2021-10-15T02:45:10.000Z,1269668244853600257,"@binance @solana Momento is a deflationary token of @Momento_art with the total supply reduced over time through token burns and a buy back mechanism and has lot of partnerships https://t.co/t4S0ja1OJI
#Momento #NFT #Defi",1448842356346789889,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T02:44:18.000Z,765365918318768128,@SolumDeFi @solana Nice project and congratulations @lamvietanh @le_ly_1 @LHunhTin3,1448842136577732616,1448300547900166147,1443315427065614341
0,0,0,0,2021-10-15T02:44:10.000Z,1392705826142384128,"@NinthPlanetNFT @solana I support your project
@Novya0716 
@IchaJelek7 
@Yudha 

Discord name: tedygnwan07#2082",1448842104650690565,1448721273832583172,1434419750843543557
0,0,0,0,2021-10-15T02:44:01.000Z,1426867816179847170,@HibeekayHi @symmetry_fi @solana @solanians_ @ProjectSerum @solana_daily @Solana_Mates @solanablog The team has already answered this multiple times.,1448842067313057792,1393944730854117386,1377166164934062085
0,1,1,0,2021-10-15T02:39:32.000Z,1008701621071695872,"@binance @solana #Momento partnership aims at bringing traction to the features offered on the Momento platform and to organically grow Momento’s community, bring awareness to their brand, and bring attention to their services @Momento_art https://t.co/hRuAHhn3ZS #DeFi #NFT",1448840940052008960,1448785710664851458,877807935493033984
0,1,1,0,2021-10-15T02:38:09.000Z,1392895915569025024,"@SolumDeFi @solana Wishing this project success. They will  become one of the best cryptos, I am enthusiastic to participate in this and also support it. Good luck always.🔥💯

@NimsaraC
@Damith97876192
@rusirumadurang4

$Solum #Solum #Solana",1448840589278007299,1448300547900166147,1443315427065614341
0,1,0,0,2021-10-15T02:37:33.000Z,22495289,"#Solana is down 0.77% for the day
#SOL is trading at $148.83 #USD 
For the week, $SOL is down 3.48%
For the month down 6.39%
60 Days up 167.12%
90 Days up 467.02%
For the year up 6,631.11%
Year to Date 6,744.40%
#Dominance 1.67%
#Crypto #Cryptonews #Cryptocurrency @solana",1448840440766156811,1448840440766156811,
0,0,1,0,2021-10-15T02:37:02.000Z,1104363380482150400,@joemccann @solana @ChubbyCorgisNFT join us huge community https://t.co/oBlxVgVoyl,1448840310218362880,1448501295753531400,14814762
0,1,0,0,2021-10-15T02:35:31.000Z,44968138,@joemccann @blockasset @solana @ethereum Dope,1448839926397775874,1448738837119725568,14814762
0,0,0,0,2021-10-15T02:33:10.000Z,1160322119483318272,"@Solana_Space @binance @solana After listing $SPL on @binance, we now have a chance to utilise this and deposit or withdraw for our $USDC or $USDT on @solana to avoid high fees and conveniece as well.",1448839338112929793,1448702645225537547,1416228801202200576
0,1,0,0,2021-10-15T02:31:44.000Z,1197124642860912641,@talkwthme @solana Anthey ga,1448838975905402880,1448749277497356293,951139312078274560
0,1,0,0,2021-10-15T02:30:43.000Z,1406080854749696002,"@Solana_Space @AverBet @Sola_System @solana Yahoo! We should celebrate this, @AverBet. Why did you decided to be listed on the @Sola_System? We are very eager to know the main reason behind this listing.",1448838719083978757,1448687542921056259,1416228801202200576
105,95,131,2,2021-10-15T02:30:28.000Z,1433810719372365828,"Arcadia is a #blockchain metaverse game built on @solana, where players will explore a vast world map, socialize and fight with their #NFT in a skill-based battle on PvE and PvP mode. Welcome Arcadians 🖖",1448838654571450369,1448838654571450369,
0,1,0,0,2021-10-15T02:29:41.000Z,1406080854749696002,@startup_space1 @JupiterExchange @solana This is such a good news! You can now catch up @JupiterExchange as they are currently conducting a live on the @solana. What is the importance of this live?,1448838459381084161,1448686531783319561,1425013529271230484
0,1,0,0,2021-10-15T02:28:13.000Z,1369274548642742272,"@NinthPlanetNFT @solana Look this is so perfect 

@Tedygnwan07 @frds @LufitaRani 

My discord : Yudha Septiansyah#9121",1448838091918086147,1448721273832583172,1434419750843543557
0,1,0,0,2021-10-15T02:26:53.000Z,3257243526,"@startup_space1 @JupiterExchange @solana What to hear something amazing?  It's now possible to use @Solana's superb @JupiterExchange. They try to give the greatest prices and the finest exchanging experience in #DeFi, so expect nothing but the best from them. It's all so new and thrilling!",1448837754125574148,1448686531783319561,1425013529271230484
0,0,0,0,2021-10-15T02:25:47.000Z,1160322119483318272,@Solana_Space @AverBet @Sola_System @solana So proud of your @AverBet on making it to @sola_system! We are so excited to utilise your features now on the platform!,1448837478253613060,1448687542921056259,1416228801202200576
0,1,0,0,2021-10-15T02:24:54.000Z,1160322119483318272,"@startup_space1 @JupiterExchange @solana The on chain swap is now provided for us by @JupiterExchange, I'm so glad they offered this best rates for us to experience a sustainment of Defi transactions.",1448837254785355779,1448686531783319561,1425013529271230484
0,1,1,0,2021-10-15T02:23:45.000Z,1443424538369433600,@CryptoToby @SOLBigBrain @king_kemba_ @solana Happy to talk in PM about the project or anti-botting,1448836964933898245,1448822901562646528,912477740049235968
0,0,0,0,2021-10-15T02:23:10.000Z,1443261069938475008,"@joemccann @solana We deserve it #PKR . Congratulations for being listed on @ftx_app . The beta version of this NFT game will be launched in a few weeks. $PKR can now be tracked on FTX. The best and so versatile to handle portfolios easily.  🤑🥰👏
@polker_PKR #NFT #P2E 🎮💸",1448836820695875590,1448501295753531400,14814762
0,1,1,0,2021-10-15T02:21:56.000Z,1384883597283368963,"Who’s got the plug on tomorrows @solana drops 🤔 

Let me know what’s pop’n 🍾 

#NFT #NFTCommunity #Solana",1448836508211949572,1448836508211949572,
0,1,0,0,2021-10-15T02:21:47.000Z,912477740049235968,"@ItsMrFerd @SOLBigBrain @king_kemba_ @solana No clue. But lemme know about the project if it's close to starting, something innovative here would be amazing!",1448836469494325249,1448822901562646528,1443424538369433600
0,0,3,1,2021-10-15T02:18:54.000Z,1376994777917456385,@Crypt0Panda @cryptojoshainas @Bardstocks @AuroryProject @solana @FTX_Official Aurorians holders will get all these benefits. + to be whitelist to buy the lands (In game-NFT where donjons can pop up) https://t.co/a7zvO9csOi,1448835745305800712,1448584402678816769,1371362738937556995
0,0,0,0,2021-10-15T02:17:57.000Z,1415993845268066307,@lithdew @embedded_boi @solana Time will be our best friend. Let's witness BOHR. Your life will become better and better. BOHR- will make a positive contribution to improve for all. So let's stay with Bohr and trade in Bohr for the future. @BOHRweb https://t.co/fLE49SRm3W,1448835507371261962,1448732935918546957,1246106821732872193
0,0,0,0,2021-10-15T02:17:39.000Z,1380676521535356929,@SolumDeFi @solana Excelent proyect to invest @nicolas___jaar @MartinRCGP @joselopezn78 @gerardoamigoar @MegJ_Mateo @flywithjemi,1448835431542493187,1448300547900166147,1443315427065614341
1,0,1,0,2021-10-15T02:17:00.000Z,3257243526,"@Solana_Space @ParagonNft @solana Yahoo! More and more wonderful news is on the way. @ParagonNft, is going to be incredible! This growth just signifies that you are progressing, just as you have as always. Art enthusiasts ,this is your chance to shine.",1448835266307780609,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T02:16:57.000Z,1415993845268066307,@mattytay @solana @orca_so @Saber_HQ @SunnyAggregator @RaydiumProtocol @ProjectSerum Time will be our best friend. Let's witness BOHR. Your life will become better and better. BOHR- will make a positive contribution to improve for all. So let's stay with Bohr and trade in Bohr for the future. @BOHRweb https://t.co/DRiqzSaoze,1448835253192306702,1448706640178401293,2943424636
0,0,0,0,2021-10-15T02:16:26.000Z,1160322119483318272,@Solana_Space @ParagonNft @solana This is actually errie but awesome work @ParagonNft! Can't wait to see the expedition of your works and studio as well.,1448835126897434625,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T02:15:07.000Z,1384090077928706050,"@genopets @thm_sg @ftx_us @solana If I may ask, what are our expectations when we join the discord?",1448834795212058628,1448724088269139968,1376959592320573440
0,0,0,0,2021-10-15T02:13:27.000Z,1437514710639792129,"@ASTR0KIN @binance Nice project
@Muhammadsipa 
@rtna_sr 
@mahdidawsh 

#KINARMY @KIN #KINTO1DOLLARS @solana #Airdrops #AstroBot",1448834372795191298,1448187985652899843,1302931285296533505
0,1,1,0,2021-10-15T02:13:05.000Z,1443424538369433600,"@CryptoToby @SOLBigBrain @king_kemba_ @solana Oh for sure, currently testing a couple myself. For an upcoming mint but curious if there are more broad solutions in the works",1448834282701664261,1448822901562646528,912477740049235968
0,0,1,0,2021-10-15T02:12:13.000Z,1389545135030083588,"@SolseumNFT @solana Amazing art work 👍.

I'm glad to be participating.",1448834063305957377,1446365995883507747,1439414562009329667
0,0,0,0,2021-10-15T02:11:49.000Z,1424301179916361731,@Solana_Space @ParagonNft @solana We're glad to know that you are expanding connection in this great Art Studio congratulation @ParagonNft for developing &amp; enhancing the talents of every artist worldwide what kind of benefits that waiting for them except the exposure of their artworks?,1448833964529967107,1448680497417101315,1416228801202200576
0,0,0,0,2021-10-15T02:10:15.000Z,1415993845268066307,@AcquiredFM @gilbert @djrosent @solana @AnatolyYakoven1 @Austin_Federa Time will be our best friend. Let's witness BOHR. Your life will become better and better. BOHR- will make a positive contribution to improve for all. So let's stay with Bohr and trade in Bohr for the future. @BOHRweb,1448833568956895232,1448316143274369025,3951936134
0,0,0,0,2021-10-15T02:10:03.000Z,1161310378015334400,@ekhqc409 @solana @cinchblock Thank you for the giveaway ! https://t.co/uDzzC44QKk,1448833518524518405,1447812797031714819,1067025324964106240
0,0,0,0,2021-10-15T02:08:00.000Z,1238503981250424832,@bonfida @solana typos on receiving and crypto https://t.co/tGWzNCxGH5,1448833004713959435,1437699034664345603,1280715218947989506
0,0,1,0,2021-10-15T02:07:34.000Z,1396677449291735044,"@3commas_io @AfolabiOlukotun

i think @solana #sol is the best token in 2021 , fast and low fees 👍",1448832892801413120,1448785694470680582,956912092644347904
0,0,1,0,2021-10-15T02:07:05.000Z,912477740049235968,@wjl47 @SOLBigBrain @king_kemba_ @solana Thanks man. I would not pretend to have a deep enough understanding either. I leave that to the super-brains like @levicook  and colleagues. I'm just thinking about the UI + fairness factor that could make a HUGE differenc. And beat competitors. And the bots.,1448832770629849089,1448822901562646528,1137862964
0,0,0,0,2021-10-15T02:06:41.000Z,1396677449291735044,"@AfolabiOlukotun
 
i think @solana #sol is the best token in 2021 , fast and low fees 👍 https://t.co/kPLuECjWDr",1448832673242255360,1448832673242255360,1256261415205298181
