public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,created_at,id,conversation_id,in_reply_to_user_id
0,0,1,0,873152239472304128,@crypto_torreto @solana @solstarterorg @CryptoBethany Is this real life?,2021-09-15T04:23:43.000Z,1437995521214324740,1437990582454980609,136230964
0,0,1,0,897572420,@x3ideRaven @ZoltanAtom @avalancheavax @solana @cosmos More people need to read this!,2021-09-15T04:23:34.000Z,1437995484073824264,1437877664057077761,1360003094176759808
0,0,0,0,1364603548886044676,@SolanaStatus @solana This just show how centralised solana is . To validate transaction in Solana blockchain need to look up more than 2.5milUsd ... That is wired 🤣.  Now they should tink about it  this is a blockchain for whales.... And where is whale 🐳 retail are not safe .,2021-09-15T04:23:08.000Z,1437995375688929281,1437856638279487493,1291496013551661056
0,0,3,0,467650532,"@SolanaStatus @solana
How is this censorship resistant?
What happens in the future when semi-centralized protocol decides “Let’s just restart our servers” again?
I love the project but this an absolute NO.",2021-09-15T04:22:57.000Z,1437995329371185152,1437856638279487493,1291496013551661056
1,0,1,0,1275595424347414536,@MrDigitalDive1 @solana This is exactly what LGCY and FLR is doing. Slow and steady to test out mainnet so this doesn't happen,2021-09-15T04:22:47.000Z,1437995284383027204,1437851304693403648,1376409978618060801
0,0,2,0,934445922263511040,@SolanaStatus @solana As #Solana Ape’s start to understand what Decentralized means now would be a good time to move over to #Cardano The party 🎉 is just getting started over here.! #CardanoCommunity #CardanoSummit2021 #Cardano360 #ADA #Smartcontracts #POS #CryptocurrencyNews  #Cryptocurency #Solana,2021-09-15T04:22:39.000Z,1437995253777141762,1437856638279487493,1291496013551661056
0,0,0,0,1428234483220635651,@alchemist3978 @brian_armstrong @SECGov @Mastercard @ciphertrace @aeyakovenko @solana @tunesproject Thank you!,2021-09-15T04:20:50.000Z,1437994795943686144,1436973987670622209,936520912093843457
0,0,1,0,972298285732937728,@SolanaStatus @solana $luna and $ust are delivering the actual promise of defi right now.,2021-09-15T04:20:49.000Z,1437994790927228928,1437757547235131396,1291496013551661056
0,1,0,0,1423677476471902210,@SolanaStatus @solana Your chain is centralized trash that doesn't work.,2021-09-15T04:18:50.000Z,1437994292623020032,1437856638279487493,1291496013551661056
0,0,0,0,1340251407031529473,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/xwwk5QhLfk

Trial tokens claim id: 95970070188

$SOL",2021-09-15T04:18:48.000Z,1437994283303243777,1437994283303243777,
0,0,0,0,180828228,"@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana I am sending you 1π! Pi is a new digital currency developed by Stanford PhDs, with over 23 million members worldwide. To claim your Pi, follow this link https://t.co/OOapbQ3Ifn and use my username (Injana005) as your invitation code.",2021-09-15T04:17:51.000Z,1437994043699499013,1437784586642202636,1282956858664185856
1,1,1,0,1357636371909914625,"@Ethereum &amp; @Solana &amp; @Arbitrum 
ARE ALL HAVING ISSUES.

""HaCkErS"" they say.

https://t.co/PDVF0WZWo4 https://t.co/fjcfJ4vnAc",2021-09-15T04:17:02.000Z,1437993837872492547,1437987077677797377,1357636371909914625
0,0,0,0,1423165954838589441,"@admiralsnuff @MelbDan1 @solana No, the Elrond blockchain is much more secure.",2021-09-15T04:15:35.000Z,1437993472133238784,1436625540824240134,4674710298
0,0,1,0,1420319190817206272,@mangicrypto @solana What is thing a thing.,2021-09-15T04:15:14.000Z,1437993387290873859,1437864624024653825,840642690027012099
0,1,3,0,40802247,@Toni_Marinara @Sol_blocks @solana Jeezzz I was maybe considering @solana with @FraktArt in a few months. Having second thoughts now 🤔,2021-09-15T04:15:00.000Z,1437993328486887426,1437926338875244544,702989634205306880
0,0,0,0,1356644765178212354,@tomaspppp @CoinDesk @solana @realDannyNelson And yet $HBAR leaves them both behind.,2021-09-15T04:13:16.000Z,1437992892442808325,1437867198312292352,1403801929222955010
0,0,3,0,1356644765178212354,@CoinDesk @solana @realDannyNelson $HBAR doesn’t fork and it’s much faster than $SOL,2021-09-15T04:12:31.000Z,1437992701375418369,1437867198312292352,1333467482
0,0,0,0,2825237730,@RossTHall @GoodLuckCrypto1 @InveztorCrypto @SolanaStatus @solana Ethereum came to a halt last August. SOL to young to fret on. Today will pass,2021-09-15T04:11:26.000Z,1437992429026689028,1437856638279487493,394267789
0,1,0,0,1395741400587767810,@sleazyriver @solana What’s the point now? We are talking about Solana meeting.,2021-09-15T04:11:05.000Z,1437992341256785928,1426171989367181312,948626592326144000
0,0,1,0,941857743362592770,@coin98_exchange @grapeprotocol @solana You may be interested in #DFY(https://t.co/Bgdq9a2Heq) A place to turn real assets into NFTs so you can pledge on #DFY's platform without you having to sell it.  #DFY has been granted UK #FCA license (Only after #AAVE) #Defi #BSC #crypto @Defiforyou #DIG @Dig_chain 🚀🚀🚀,2021-09-15T04:10:14.000Z,1437992127770685441,1437782565012783117,1407921528260337677
0,0,1,0,1392352680350085123,@orenanborg @Coin98Analytics @Saber_HQ @SunnyAggregator @RaydiumProtocol @ProjectSerum @solana @MarinadeFinance @gopartyparrot @port_finance @orca_so @MercurialFi Total Value Locked into the blockchain,2021-09-15T04:09:52.000Z,1437992034317438979,1437432547059716100,355855529
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 933419222894

$SOL",2021-09-15T04:09:08.000Z,1437991851689185291,1437991851689185291,
0,0,5,0,3174841305,@Wickex2 @solana @cosmos Well said,2021-09-15T04:09:02.000Z,1437991826003316741,1437895424652763145,1117689210566316032
0,0,0,0,1436588271543504899,"@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana The great project is about to begin, don’t miss it,
website: https://t.co/hQqkp0XOwU
twitter: https://t.co/xFu7sqTuhR
Telegram: https://t.co/gq2SVW0aTX
contract:0x282817993b7beb7022277f6ae5774309ea0a4780",2021-09-15T04:09:00.000Z,1437991819208376325,1437784586642202636,1282956858664185856
0,0,1,0,73937639,@Sameer89546685 @SolanaStatus @solana Ethereum killer committed suicide.,2021-09-15T04:08:54.000Z,1437991791471448064,1437856638279487493,3847514894
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 934069389483

$SOL",2021-09-15T04:08:35.000Z,1437991710940962822,1437991710940962822,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 574291604425

$SOL",2021-09-15T04:08:16.000Z,1437991630892580873,1437991630892580873,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 486502212917

$SOL",2021-09-15T04:07:51.000Z,1437991528060817413,1437991528060817413,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 932473317987

$SOL",2021-09-15T04:07:17.000Z,1437991384645001222,1437991384645001222,
0,0,0,0,1374583992079376384,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/Wf551EYKo5

Trial tokens claim id: 332143066714

$SOL",2021-09-15T04:07:10.000Z,1437991354269794309,1437991354269794309,
0,0,0,0,1398128320949129216,Now that @solana hypes gonna take a hit from the fud. Believe me don’t worry it will recover. What’s everyone looking at ?,2021-09-15T04:06:59.000Z,1437991308438736897,1437991308438736897,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 632922119469

$SOL",2021-09-15T04:06:51.000Z,1437991274720735232,1437991274720735232,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 963139490060

$SOL",2021-09-15T04:06:33.000Z,1437991200229928961,1437991200229928961,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 624679473332

$SOL",2021-09-15T04:06:13.000Z,1437991116356325387,1437991116356325387,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 29365276412

$SOL",2021-09-15T04:05:57.000Z,1437991050715467779,1437991050715467779,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 619614479951

$SOL",2021-09-15T04:05:39.000Z,1437990976325308418,1437990976325308418,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 456810121862

$SOL",2021-09-15T04:05:20.000Z,1437990895048085515,1437990895048085515,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 564039019360

$SOL",2021-09-15T04:04:58.000Z,1437990803528376331,1437990803528376331,
0,0,0,0,4073790717,"@InveztorCrypto @SolanaStatus @solana ALGO, can solve all their transactional problems.",2021-09-15T04:04:51.000Z,1437990771437801477,1437856638279487493,1179551371
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 779248954442

$SOL",2021-09-15T04:04:36.000Z,1437990709450182658,1437990709450182658,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 190677906872

$SOL",2021-09-15T04:04:18.000Z,1437990635642970112,1437990635642970112,
0,0,0,0,1436588271543504899,"@CoinDesk @solana @realDannyNelson The great project is about to begin, don’t miss it,
website: https://t.co/hQqkp0XOwU
twitter: https://t.co/xFu7sqTuhR
Telegram: https://t.co/gq2SVW0aTX
contract:0x282817993b7beb7022277f6ae5774309ea0a4780",2021-09-15T04:04:09.000Z,1437990596866572294,1437867198312292352,1333467482
0,0,0,0,985717539182292992,@thexastronaut @SolDate_org @Intersola_io @RaydiumProtocol @ProjectSerum @solana @Titans_ventures @AllArtProtocol To the moon 🚀🚀,2021-09-15T04:04:08.000Z,1437990592399638530,1437989683984617476,1382983616527958016
0,0,2,0,1016148108319887360,@Bet_More305 @solana When will my bids at $70 hit?,2021-09-15T04:04:07.000Z,1437990586431131653,1437989668281208836,1137046139243511809
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 414843460997

$SOL",2021-09-15T04:03:56.000Z,1437990543057997836,1437990543057997836,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 470540790362

$SOL",2021-09-15T04:03:38.000Z,1437990466058952710,1437990466058952710,
0,0,0,0,979929790500110337,@solana  releases Mainnet-Beta 1.6.25. This version update includes a fix for active-stake U64 overflow in the validator wait_for_supermajority logic. You are advised to update Solana Status to this version as soon as possible. https://t.co/WtXSYbtrIt,2021-09-15T04:03:33.000Z,1437990446429446151,1437990446429446151,951329744804392960
0,1,1,0,1265468986923204608,"@bigdipperlive @cosmos @CeloOrg @flow_blockchain @solana @akashnet_ @BandProtocol @DesmosNetwork @irisnetwork @kava_labs @likecoin great recap, Big Dipper. looking fwd to Big Dipper 2.0 to roll out to all chains, btw.",2021-09-15T04:03:31.000Z,1437990435448754178,1437799339636658186,1109793034823045120
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 958843143906

$SOL",2021-09-15T04:03:19.000Z,1437990386581053444,1437990386581053444,
0,0,0,0,947503421501911040,@Carlos39206650 @FinanceSolpad @RaydiumProtocol @solana Is this true? have you confirmed this completely?,2021-09-15T04:03:08.000Z,1437990341462929415,1437757507745632257,1182743677803864065
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 141048042153

$SOL",2021-09-15T04:02:59.000Z,1437990302602641413,1437990302602641413,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 895594234723

$SOL",2021-09-15T04:02:39.000Z,1437990219932909570,1437990219932909570,
0,0,0,0,1436588271543504899,"@coinbase @solana @0xMaki @el33th4xor @jai_prasad17 @ViktorBunin @nemild @Mindcloud_io @petejkim The great project is about to begin, don’t miss it,
website: https://t.co/hQqkp0XOwU
twitter: https://t.co/xFu7sqTuhR
Telegram: https://t.co/gq2SVW0aTX
contract:0x282817993b7beb7022277f6ae5774309ea0a4780",2021-09-15T04:02:22.000Z,1437990148419899394,1437934907834077186,574032254
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 583038786690

$SOL",2021-09-15T04:02:14.000Z,1437990113561255942,1437990113561255942,
0,0,0,0,3104409385,"@charliemktplace @mikedemarais Very excited to see all these L2’s launching. Not losing the Forrest for the Trees rn. 

Just wanted to shed some light on why @solana and @terra_money has gotten so much love recently.",2021-09-15T04:02:07.000Z,1437990085362962437,1437974570661818371,1390484210453028864
0,0,1,0,1383591234967511041,@solana Sol is going down,2021-09-15T04:02:03.000Z,1437990069952937984,1437732670088171522,951329744804392960
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 996476315119

$SOL",2021-09-15T04:01:43.000Z,1437989985471369217,1437989985471369217,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 343823505724

$SOL",2021-09-15T04:01:20.000Z,1437989888331243522,1437989888331243522,
7,4,41,0,494704739,Found the @solana bug https://t.co/eEqtD7xqVv,2021-09-15T04:01:10.000Z,1437989844484071430,1437989844484071430,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 538531179781

$SOL",2021-09-15T04:01:00.000Z,1437989802486415361,1437989802486415361,
1,2,4,0,1357636371909914625,"@solana crypto platform having issues too !
where @SBF_FTX use his @FTX_Official platform on.
SUS.

https://t.co/tjJz6943Gw https://t.co/rSf9OMSSMt",2021-09-15T04:00:45.000Z,1437989743007051782,1437987077677797377,1357636371909914625
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 134857646741

$SOL",2021-09-15T04:00:32.000Z,1437989687449341958,1437989687449341958,
0,1,0,0,1137046139243511809,@solana get ur shit together bruh,2021-09-15T04:00:28.000Z,1437989668281208836,1437989668281208836,951329744804392960
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 707888863265

$SOL",2021-09-15T04:00:13.000Z,1437989605006008324,1437989605006008324,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 84316617092

$SOL",2021-09-15T03:59:52.000Z,1437989519425511430,1437989519425511430,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 965198390838

$SOL",2021-09-15T03:59:34.000Z,1437989442724245507,1437989442724245507,
1,0,7,0,788840726520074248,"@cousincrypt0 @solana We got anorher fanboy here.
To everyone defending tx output vs decentralization: permissioned distributed systems aren't even an innovation, TRUSTING the  team they will bring back the chain it's exactly like trusting the bank with your money.",2021-09-15T03:59:14.000Z,1437989360666914816,1437893201923239939,1351968481369968643
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 305175591431

$SOL",2021-09-15T03:59:14.000Z,1437989359182127107,1437989359182127107,
0,0,0,0,1193949050900373504,@RossTHall @InveztorCrypto @SolanaStatus @solana Leaving this here for you. https://t.co/wR09DPgQaK,2021-09-15T03:58:18.000Z,1437989122669301761,1437856638279487493,394267789
0,1,0,0,1390687542752731143,"@J74667845 @IOHK_Charles @solana Again don't mind me, addressing the narrative",2021-09-15T03:57:48.000Z,1437989000711745543,1437251139758665735,1283224719232307204
0,0,0,0,1433342057435652098,"$solana Skip the dip

 @solana",2021-09-15T03:57:06.000Z,1437988821778403329,1437988821778403329,
0,2,0,0,1390687542752731143,"@J74667845 @IOHK_Charles @solana Someones mad ;) They didnt just get to that point in 2020 out of thin air though did they, my point is from start to now the two projects times are more comparable than you make out. Especially since Solana has had over half a billion in VC funding and other funding rounds on top",2021-09-15T03:57:02.000Z,1437988807031283720,1437251139758665735,1283224719232307204
0,3,2,0,1392662871000059906,"OOoof @solana, this didn't age well.

Not a fan of how centralized #Solana is.

#CryptoNews https://t.co/0UFnc4dmv8",2021-09-15T03:56:41.000Z,1437988718439133184,1437988718439133184,
0,0,0,0,1427846840649584645,@Solana_Space @fluxprotocol @solana Thank you @fluxprotocol for building a partnership with @solana. This will bring a wide range in both of your platforms! And all the users will feel more complacent with economical secured data! Congratulations! Keep up the good work guys!😊,2021-09-15T03:56:25.000Z,1437988651577720832,1437809616155406338,1416228801202200576
1,2,3,0,1164233304502964224,"Outstanding onchain games built on Solana ecosystem

@solana @staratlas @AuroryProject @AntiSocialBots @DeFi_Land @DizzyCheesy @genopets @CryowarDevs @SolChicksNFT @SolanaValley @ProjectSeedGame @ChainMyth @SolSlimesNFT @Guld_TLC @OpenEraHQ @Zoolana_ @solantasy https://t.co/1wydp7STXt",2021-09-15T03:56:10.000Z,1437988588751245314,1437988588751245314,
0,0,0,0,2255898620,"@solana was the hot chick everyone was talking about. Turns out she's unstable.

Meanwhile boring @ethereum is still reliably moving along, living peaceably. She may not be as flashy, and pretty right now, but at least she doesn't completely abandon you. https://t.co/ckxATYauxL",2021-09-15T03:55:52.000Z,1437988512679317506,1437988512679317506,951329744804392960
0,0,1,0,24592717,What's happening on Solana is a great test of the network's ability to handle massive adverse events. The mainnet is still officially called mainnet-beta &amp; is in active development. @solana developers &amp; the validator community worked hand in hand on a massive coordinated restart,2021-09-15T03:54:39.000Z,1437988205551308806,1437988205551308806,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 306665842700

$SOL",2021-09-15T03:54:09.000Z,1437988081722875904,1437988081722875904,
0,1,0,0,355855529,@Coin98Analytics @Saber_HQ @SunnyAggregator @RaydiumProtocol @ProjectSerum @solana @MarinadeFinance @gopartyparrot @port_finance @orca_so @MercurialFi What TVL means?,2021-09-15T03:53:58.000Z,1437988035921076224,1437432547059716100,1282956858664185856
0,0,0,0,1148445993521876993,"Give af if $SOL $RAY $SRM were down today.  Whether real action or a fuggin DDOS this is how devs learn and improve their systems. 

Run it @solana @aeyakovenko",2021-09-15T03:53:42.000Z,1437987966991876103,1437987966991876103,
2,0,5,0,1388380722528804866,@DegenLizzy_NFT @solana @SBF_FTX @0x_fxnction @SolDigitalEyes @aeyakovenko @rajgokal @redacted_j Love Solana ❤️ https://t.co/cE2FnkKwPV,2021-09-15T03:53:03.000Z,1437987803799818244,1437981848030756867,1327202526412718080
0,0,0,0,1261035829780045824,"This is the era for the this game dude! @cz_binance @elonmusk @solanium_io @solana @binance 

@GameZone @gamezone_app

#GameZone #ETH $KCS $KCC $BNB $BTC $ADA $ETH https://t.co/ZZ5uKAs09A",2021-09-15T03:52:29.000Z,1437987662762106885,1437987662762106885,
0,0,0,0,1436737868337135621,@SolanaStatus @solana Trash lmao all these Solona groupies are NGMI,2021-09-15T03:50:44.000Z,1437987221617905669,1437856638279487493,1291496013551661056
0,0,0,0,2660835253,@mangicrypto @solana @rleshner did permanently right?,2021-09-15T03:50:21.000Z,1437987125849382913,1437864624024653825,840642690027012099
1,0,0,0,1334435459502649344,@bonfida @BoldBadgers @solana @SolanartNFT Follow @InvestorAbel,2021-09-15T03:49:15.000Z,1437986846403878916,1437738742853160966,1280715218947989506
0,0,0,0,1234305245007663105,@chizhao @solana @fintechfrank @aeyakovenko @KariyaKanav @SynchronyFi Check out my new NFT on OpenSea! https://t.co/gp30j1i5Fp via @opensea,2021-09-15T03:48:07.000Z,1437986561455386630,1437862694321750016,179173950
0,0,1,0,957262063146946561,"@SYP_Protocol @Dexlab_official This is a great project all the best for ido @karunbhr @rdas531831 @solana
#SYPOOL #SYPOOLIDO #DEXLAB $SYP",2021-09-15T03:48:04.000Z,1437986551053438981,1437638386148282369,1377600279676354560
0,0,0,0,4153172147,@SolanaMarketCap @solana @Microsoft @jumptrading @StanChart @FortePlatform @metaplex Not no. 1 but i strongly believe that it will make it to top 5,2021-09-15T03:47:05.000Z,1437986301530181632,1432737294004359170,1077829603085950977
0,1,1,0,354739764,@Ramos_Tailors @0xChiRho @theBullishBit @aeyakovenko @Algorand @solana Sorry about that 1 of the downsides of tweets not being able to be edited.,2021-09-15T03:46:58.000Z,1437986272891473923,1437857255991414787,336813816
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 577071080661

$SOL",2021-09-15T03:44:54.000Z,1437985750935642116,1437985750935642116,
0,0,0,0,230924704,@CoinDesk @solana @realDannyNelson Can't u see? They all left.,2021-09-15T03:44:49.000Z,1437985731352281088,1437867198312292352,1333467482
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6z8VP

Trial tokens claim id: 364041869141

$SOL",2021-09-15T03:44:32.000Z,1437985660871249921,1437985660871249921,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 227195261917

$SOL",2021-09-15T03:44:16.000Z,1437985591140839424,1437985591140839424,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 601393928107

$SOL",2021-09-15T03:43:57.000Z,1437985515244904450,1437985515244904450,
0,0,0,0,216826451,@xiaohanzhu @arbitrum @solana I'll see ya!,2021-09-15T03:43:53.000Z,1437985496861401091,1437793766841192460,216826451
0,0,0,0,1391413435670224896,"@optical_window @asadazeez @SolanaStatus @solana Not when the mainnet-beta network handles 400, 000 peak transaction load.",2021-09-15T03:43:43.000Z,1437985454326878210,1437856638279487493,878682950577131521
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 995402917862

$SOL",2021-09-15T03:43:41.000Z,1437985446672285700,1437985446672285700,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 998482361036

$SOL",2021-09-15T03:43:24.000Z,1437985375289364480,1437985375289364480,
0,1,0,0,216826451,"@xiaohanzhu @arbitrum @solana meanwhile...
😄😅😘😎 https://t.co/26W8w3lHTL",2021-09-15T03:43:23.000Z,1437985370973605889,1437793766841192460,216826451
0,1,0,0,988397996,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/HobwD6pQkL

Trial tokens claim id: 109047541764

$SOL",2021-09-15T03:43:21.000Z,1437985360768692225,1437985360768692225,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 696702260569

$SOL",2021-09-15T03:42:57.000Z,1437985262995324932,1437985262995324932,
0,0,0,0,988397996,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/HobwD6pQkL

Trial tokens claim id: 305610856342

$SOL",2021-09-15T03:42:49.000Z,1437985228987924480,1437985228987924480,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 597758190491

$SOL",2021-09-15T03:42:39.000Z,1437985184880623618,1437985184880623618,
0,0,0,0,1073156984298295296,@thexastronaut @solana @coin98_wallet @exodus_io @Ledger @RaydiumProtocol @staratlas @Oxygen_protocol @chainlink @SolriseFinance @phantom Hi guys dont forget to check out @balisaritrans they have good planning in the future,2021-09-15T03:42:36.000Z,1437985173216407558,1436529499529572353,1382983616527958016
0,0,0,0,988397996,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/HobwD6pQkL

Trial tokens claim id: 891117745105

$SOL",2021-09-15T03:42:29.000Z,1437985144015441921,1437985144015441921,
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 281641256737

$SOL",2021-09-15T03:42:15.000Z,1437985086771585027,1437985086771585027,
0,0,0,0,4821634332,@CoinDesk @solana @realDannyNelson The “Ethereum killer” yeah sure…,2021-09-15T03:42:15.000Z,1437985086431916032,1437867198312292352,1333467482
0,0,0,0,1359146916551000065,@Solana_Space @fluxprotocol @solana Check how amazing the ecosystem of @fluxprotocol! I am sure you will be gaining a lot of satisfaction on this. Check how great this cross chain was!,2021-09-15T03:42:02.000Z,1437985032614780928,1437809616155406338,1416228801202200576
0,0,1,0,988397996,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/HobwD6pQkL

Trial tokens claim id: 897374377610

$SOL",2021-09-15T03:41:50.000Z,1437984981817561095,1437984981817561095,
0,1,0,0,46622037,@Farzinfazeli @chadmexed @TraderSkew @dao_chairman @solana @gopartyparrot @mangomarkets wait and see :),2021-09-15T03:41:48.000Z,1437984972472684546,1437831392998608900,62572526
0,0,0,0,998480132,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/6FHKy6hxxf

Trial tokens claim id: 462342302782

$SOL",2021-09-15T03:41:43.000Z,1437984952952393728,1437984952952393728,
0,0,0,0,1435175024378277890,@Solana_Space @fluxprotocol @solana Wow the @fluxprotocol has been working together with @solana  to serve us all with fair and equal response to all investor and Users . I'm stay improving always! Good job,2021-09-15T03:41:38.000Z,1437984929376137216,1437809616155406338,1416228801202200576
0,0,0,0,1431336913898643459,@aeyakovenko @solana Why do you block anyone with sol in the username in Solana discord server?,2021-09-15T03:41:36.000Z,1437984920064851968,1437926891147644931,2327407569
0,1,3,0,1077829603085950977,"@solana @Microsoft @jumptrading @StanChart @FortePlatform @metaplex Solana will be no.1 Blockchain 
With every prospect 
Most users
Fast transactions
Most cheap Fee
User friendly
And many more",2021-09-15T03:41:19.000Z,1437984851886583817,1432737294004359170,951329744804392960
0,0,1,0,988397996,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/HobwD6pQkL

Trial tokens claim id: 705029670272

$SOL",2021-09-15T03:41:19.000Z,1437984851295027210,1437984851295027210,
0,1,0,0,216826451,"@xiaohanzhu @arbitrum @solana yeah yeah uh-huh all bots and fake txs. ok sir! 
impressive numbers. u must have hundreds of devs launching hundreds of projects on a monthly basis attracting millions of users by now, usage must be off the charts, although the explorer says it had 20 tx in the last hour 😬🤨🥱 https://t.co/XRqkLXijgL",2021-09-15T03:41:12.000Z,1437984823298117637,1437793766841192460,106798446
